game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
45,Pure Delight,1,act_claude2,act_claude2,Q,W,4,2,4,2,W,Q,"[1, 0]"
45,Pure Delight,2,act_claude2,act_claude2,Q,W,4,2,8,4,W,Q,"[1, 0]"
45,Pure Delight,3,act_claude2,act_claude2,Q,W,4,2,12,6,W,Q,"[1, 0]"
45,Pure Delight,4,act_claude2,act_claude2,Q,Q,3,3,15,9,W,Q,"[0, 1]"
45,Pure Delight,5,act_claude2,act_claude2,Q,W,4,2,19,11,W,Q,"[0, 1]"
45,Pure Delight,6,act_claude2,act_claude2,W,W,1,1,20,12,W,Q,"[1, 0]"
45,Pure Delight,7,act_claude2,act_claude2,Q,Q,3,3,23,15,W,Q,"[1, 0]"
45,Pure Delight,8,act_claude2,act_claude2,Q,Q,3,3,26,18,W,Q,"[0, 1]"
45,Pure Delight,9,act_claude2,act_claude2,Q,Q,3,3,29,21,W,Q,"[1, 0]"
45,Pure Delight,10,act_claude2,act_claude2,Q,Q,3,3,32,24,W,Q,"[0, 1]"
45,Pure Delight,1,act_claude2,act_gpt4,Q,W,4,2,4,2,W,Q,"[0, 1]"
45,Pure Delight,2,act_claude2,act_gpt4,Q,W,4,2,8,4,W,Q,"[0, 1]"
45,Pure Delight,3,act_claude2,act_gpt4,Q,W,4,2,12,6,W,Q,"[0, 1]"
45,Pure Delight,4,act_claude2,act_gpt4,Q,Q,3,3,15,9,W,Q,"[0, 1]"
45,Pure Delight,5,act_claude2,act_gpt4,W,W,1,1,16,10,W,Q,"[1, 0]"
45,Pure Delight,6,act_claude2,act_gpt4,Q,W,4,2,20,12,W,Q,"[1, 0]"
45,Pure Delight,7,act_claude2,act_gpt4,Q,W,4,2,24,14,W,Q,"[0, 1]"
45,Pure Delight,8,act_claude2,act_gpt4,Q,Q,3,3,27,17,W,Q,"[0, 1]"
45,Pure Delight,9,act_claude2,act_gpt4,Q,W,4,2,31,19,W,Q,"[1, 0]"
45,Pure Delight,10,act_claude2,act_gpt4,Q,Q,3,3,34,22,W,Q,"[0, 1]"
45,Pure Delight,1,act_claude2,act_claude1,Q,W,4,2,4,2,W,Q,"[0, 1]"
45,Pure Delight,2,act_claude2,act_claude1,Q,W,4,2,8,4,W,Q,"[0, 1]"
45,Pure Delight,3,act_claude2,act_claude1,Q,W,4,2,12,6,W,Q,"[0, 1]"
45,Pure Delight,4,act_claude2,act_claude1,Q,Q,3,3,15,9,W,Q,"[0, 1]"
45,Pure Delight,5,act_claude2,act_claude1,W,W,1,1,16,10,W,Q,"[1, 0]"
45,Pure Delight,6,act_claude2,act_claude1,Q,W,4,2,20,12,W,Q,"[1, 0]"
45,Pure Delight,7,act_claude2,act_claude1,Q,W,4,2,24,14,W,Q,"[1, 0]"
45,Pure Delight,8,act_claude2,act_claude1,Q,Q,3,3,27,17,W,Q,"[0, 1]"
45,Pure Delight,9,act_claude2,act_claude1,Q,W,4,2,31,19,W,Q,"[1, 0]"
45,Pure Delight,10,act_claude2,act_claude1,Q,W,4,2,35,21,W,Q,"[1, 0]"
45,Pure Delight,1,act_claude2,act_gpt35,Q,W,4,2,4,2,W,Q,"[0, 1]"
45,Pure Delight,2,act_claude2,act_gpt35,Q,W,4,2,8,4,W,Q,"[1, 0]"
45,Pure Delight,3,act_claude2,act_gpt35,Q,W,4,2,12,6,W,Q,"[1, 0]"
45,Pure Delight,4,act_claude2,act_gpt35,W,W,1,1,13,7,W,Q,"[1, 0]"
45,Pure Delight,5,act_claude2,act_gpt35,Q,W,4,2,17,9,W,Q,"[1, 0]"
45,Pure Delight,6,act_claude2,act_gpt35,Q,W,4,2,21,11,W,Q,"[0, 1]"
45,Pure Delight,7,act_claude2,act_gpt35,Q,W,4,2,25,13,W,Q,"[0, 1]"
45,Pure Delight,8,act_claude2,act_gpt35,Q,W,4,2,29,15,W,Q,"[0, 1]"
45,Pure Delight,9,act_claude2,act_gpt35,Q,W,4,2,33,17,W,Q,"[1, 0]"
45,Pure Delight,10,act_claude2,act_gpt35,Q,W,4,2,37,19,W,Q,"[0, 1]"
45,Pure Delight,1,act_gpt4,act_claude2,W,W,1,1,1,1,W,Q,"[0, 1]"
45,Pure Delight,2,act_gpt4,act_claude2,Q,W,4,2,5,3,W,Q,"[1, 0]"
45,Pure Delight,3,act_gpt4,act_claude2,W,Q,2,4,7,7,W,Q,"[0, 1]"
45,Pure Delight,4,act_gpt4,act_claude2,Q,Q,3,3,10,10,W,Q,"[0, 1]"
45,Pure Delight,5,act_gpt4,act_claude2,W,W,1,1,11,11,W,Q,"[1, 0]"
45,Pure Delight,6,act_gpt4,act_claude2,W,Q,2,4,13,15,W,Q,"[1, 0]"
45,Pure Delight,7,act_gpt4,act_claude2,Q,Q,3,3,16,18,W,Q,"[0, 1]"
45,Pure Delight,8,act_gpt4,act_claude2,W,Q,2,4,18,22,W,Q,"[1, 0]"
45,Pure Delight,9,act_gpt4,act_claude2,Q,Q,3,3,21,25,W,Q,"[1, 0]"
45,Pure Delight,10,act_gpt4,act_claude2,W,Q,2,4,23,29,W,Q,"[0, 1]"
45,Pure Delight,1,act_gpt4,act_gpt4,W,W,1,1,1,1,W,Q,"[0, 1]"
45,Pure Delight,2,act_gpt4,act_gpt4,Q,W,4,2,5,3,W,Q,"[1, 0]"
45,Pure Delight,3,act_gpt4,act_gpt4,W,W,1,1,6,4,W,Q,"[1, 0]"
45,Pure Delight,4,act_gpt4,act_gpt4,Q,W,4,2,10,6,W,Q,"[0, 1]"
45,Pure Delight,5,act_gpt4,act_gpt4,W,W,1,1,11,7,W,Q,"[0, 1]"
