game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
65,Alibi,1,act_claude2,act_claude2,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_claude2,act_claude2,W,I,4,1,7,5,I,W,"[1, 0]"
65,Alibi,3,act_claude2,act_claude2,I,I,3,4,10,9,I,W,"[1, 0]"
65,Alibi,4,act_claude2,act_claude2,W,I,4,1,14,10,I,W,"[1, 0]"
65,Alibi,5,act_claude2,act_claude2,W,I,4,1,18,11,I,W,"[1, 0]"
65,Alibi,6,act_claude2,act_claude2,W,I,4,1,22,12,I,W,"[0, 1]"
65,Alibi,7,act_claude2,act_claude2,W,I,4,1,26,13,I,W,"[0, 1]"
65,Alibi,8,act_claude2,act_claude2,W,I,4,1,30,14,I,W,"[1, 0]"
65,Alibi,9,act_claude2,act_claude2,W,W,2,3,32,17,I,W,"[1, 0]"
65,Alibi,10,act_claude2,act_claude2,I,I,3,4,35,21,I,W,"[1, 0]"
65,Alibi,1,act_claude2,act_gpt4,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_claude2,act_gpt4,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_claude2,act_gpt4,I,I,3,4,10,9,I,W,"[1, 0]"
65,Alibi,4,act_claude2,act_gpt4,W,I,4,1,14,10,I,W,"[1, 0]"
65,Alibi,5,act_claude2,act_gpt4,W,I,4,1,18,11,I,W,"[0, 1]"
65,Alibi,6,act_claude2,act_gpt4,W,W,2,3,20,14,I,W,"[1, 0]"
65,Alibi,7,act_claude2,act_gpt4,I,I,3,4,23,18,I,W,"[1, 0]"
65,Alibi,8,act_claude2,act_gpt4,W,I,4,1,27,19,I,W,"[0, 1]"
65,Alibi,9,act_claude2,act_gpt4,W,I,4,1,31,20,I,W,"[1, 0]"
65,Alibi,10,act_claude2,act_gpt4,W,W,2,3,33,23,I,W,"[0, 1]"
65,Alibi,1,act_claude2,act_claude1,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_claude2,act_claude1,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_claude2,act_claude1,W,I,4,1,11,6,I,W,"[0, 1]"
65,Alibi,4,act_claude2,act_claude1,W,I,4,1,15,7,I,W,"[0, 1]"
65,Alibi,5,act_claude2,act_claude1,W,W,2,3,17,10,I,W,"[0, 1]"
65,Alibi,6,act_claude2,act_claude1,W,I,4,1,21,11,I,W,"[0, 1]"
65,Alibi,7,act_claude2,act_claude1,W,I,4,1,25,12,I,W,"[1, 0]"
65,Alibi,8,act_claude2,act_claude1,W,I,4,1,29,13,I,W,"[1, 0]"
65,Alibi,9,act_claude2,act_claude1,W,I,4,1,33,14,I,W,"[1, 0]"
65,Alibi,10,act_claude2,act_claude1,W,I,4,1,37,15,I,W,"[0, 1]"
65,Alibi,1,act_claude2,act_gpt35,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_claude2,act_gpt35,W,W,2,3,5,7,I,W,"[1, 0]"
65,Alibi,3,act_claude2,act_gpt35,I,I,3,4,8,11,I,W,"[1, 0]"
65,Alibi,4,act_claude2,act_gpt35,W,I,4,1,12,12,I,W,"[0, 1]"
65,Alibi,5,act_claude2,act_gpt35,W,W,2,3,14,15,I,W,"[0, 1]"
65,Alibi,6,act_claude2,act_gpt35,W,I,4,1,18,16,I,W,"[0, 1]"
65,Alibi,7,act_claude2,act_gpt35,W,I,4,1,22,17,I,W,"[0, 1]"
65,Alibi,8,act_claude2,act_gpt35,W,I,4,1,26,18,I,W,"[1, 0]"
65,Alibi,9,act_claude2,act_gpt35,W,I,4,1,30,19,I,W,"[1, 0]"
65,Alibi,10,act_claude2,act_gpt35,W,W,2,3,32,22,I,W,"[0, 1]"
65,Alibi,1,act_gpt4,act_claude2,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_gpt4,act_claude2,W,W,2,3,5,7,I,W,"[0, 1]"
65,Alibi,3,act_gpt4,act_claude2,I,I,3,4,8,11,I,W,"[1, 0]"
65,Alibi,4,act_gpt4,act_claude2,I,I,3,4,11,15,I,W,"[1, 0]"
65,Alibi,5,act_gpt4,act_claude2,I,I,3,4,14,19,I,W,"[0, 1]"
65,Alibi,6,act_gpt4,act_claude2,I,I,3,4,17,23,I,W,"[0, 1]"
65,Alibi,7,act_gpt4,act_claude2,I,I,3,4,20,27,I,W,"[1, 0]"
65,Alibi,8,act_gpt4,act_claude2,I,I,3,4,23,31,I,W,"[1, 0]"
65,Alibi,9,act_gpt4,act_claude2,I,I,3,4,26,35,I,W,"[1, 0]"
65,Alibi,10,act_gpt4,act_claude2,I,I,3,4,29,39,I,W,"[1, 0]"
65,Alibi,1,act_gpt4,act_gpt4,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_gpt4,act_gpt4,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_gpt4,act_gpt4,I,I,3,4,10,9,I,W,"[1, 0]"
65,Alibi,4,act_gpt4,act_gpt4,W,I,4,1,14,10,I,W,"[0, 1]"
65,Alibi,5,act_gpt4,act_gpt4,I,I,3,4,17,14,I,W,"[1, 0]"
65,Alibi,6,act_gpt4,act_gpt4,W,I,4,1,21,15,I,W,"[1, 0]"
65,Alibi,7,act_gpt4,act_gpt4,I,I,3,4,24,19,I,W,"[1, 0]"
65,Alibi,8,act_gpt4,act_gpt4,W,I,4,1,28,20,I,W,"[1, 0]"
65,Alibi,9,act_gpt4,act_gpt4,I,I,3,4,31,24,I,W,"[1, 0]"
65,Alibi,10,act_gpt4,act_gpt4,W,I,4,1,35,25,I,W,"[0, 1]"
65,Alibi,1,act_gpt4,act_claude1,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_gpt4,act_claude1,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_gpt4,act_claude1,I,I,3,4,10,9,I,W,"[0, 1]"
65,Alibi,4,act_gpt4,act_claude1,W,I,4,1,14,10,I,W,"[1, 0]"
65,Alibi,5,act_gpt4,act_claude1,I,I,3,4,17,14,I,W,"[0, 1]"
65,Alibi,6,act_gpt4,act_claude1,W,I,4,1,21,15,I,W,"[1, 0]"
65,Alibi,7,act_gpt4,act_claude1,I,I,3,4,24,19,I,W,"[1, 0]"
65,Alibi,8,act_gpt4,act_claude1,W,I,4,1,28,20,I,W,"[0, 1]"
65,Alibi,9,act_gpt4,act_claude1,I,I,3,4,31,24,I,W,"[1, 0]"
65,Alibi,10,act_gpt4,act_claude1,W,I,4,1,35,25,I,W,"[1, 0]"
65,Alibi,1,act_gpt4,act_gpt35,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_gpt4,act_gpt35,W,W,2,3,5,7,I,W,"[0, 1]"
65,Alibi,3,act_gpt4,act_gpt35,I,I,3,4,8,11,I,W,"[1, 0]"
65,Alibi,4,act_gpt4,act_gpt35,I,I,3,4,11,15,I,W,"[0, 1]"
65,Alibi,5,act_gpt4,act_gpt35,I,I,3,4,14,19,I,W,"[1, 0]"
65,Alibi,6,act_gpt4,act_gpt35,I,I,3,4,17,23,I,W,"[0, 1]"
65,Alibi,7,act_gpt4,act_gpt35,I,I,3,4,20,27,I,W,"[0, 1]"
65,Alibi,8,act_gpt4,act_gpt35,I,I,3,4,23,31,I,W,"[0, 1]"
65,Alibi,9,act_gpt4,act_gpt35,I,I,3,4,26,35,I,W,"[0, 1]"
65,Alibi,10,act_gpt4,act_gpt35,I,I,3,4,29,39,I,W,"[1, 0]"
65,Alibi,1,act_claude1,act_claude2,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_claude1,act_claude2,I,I,3,4,6,8,I,W,"[1, 0]"
65,Alibi,3,act_claude1,act_claude2,I,I,3,4,9,12,I,W,"[1, 0]"
65,Alibi,4,act_claude1,act_claude2,W,I,4,1,13,13,I,W,"[1, 0]"
65,Alibi,5,act_claude1,act_claude2,I,I,3,4,16,17,I,W,"[1, 0]"
65,Alibi,6,act_claude1,act_claude2,W,I,4,1,20,18,I,W,"[1, 0]"
65,Alibi,7,act_claude1,act_claude2,I,I,3,4,23,22,I,W,"[1, 0]"
65,Alibi,8,act_claude1,act_claude2,W,I,4,1,27,23,I,W,"[0, 1]"
65,Alibi,9,act_claude1,act_claude2,I,I,3,4,30,27,I,W,"[0, 1]"
65,Alibi,10,act_claude1,act_claude2,I,I,3,4,33,31,I,W,"[1, 0]"
65,Alibi,1,act_claude1,act_gpt4,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_claude1,act_gpt4,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_claude1,act_gpt4,I,I,3,4,10,9,I,W,"[1, 0]"
65,Alibi,4,act_claude1,act_gpt4,I,I,3,4,13,13,I,W,"[1, 0]"
65,Alibi,5,act_claude1,act_gpt4,W,I,4,1,17,14,I,W,"[1, 0]"
65,Alibi,6,act_claude1,act_gpt4,I,I,3,4,20,18,I,W,"[0, 1]"
65,Alibi,7,act_claude1,act_gpt4,I,I,3,4,23,22,I,W,"[1, 0]"
65,Alibi,8,act_claude1,act_gpt4,W,I,4,1,27,23,I,W,"[0, 1]"
65,Alibi,9,act_claude1,act_gpt4,I,I,3,4,30,27,I,W,"[1, 0]"
65,Alibi,10,act_claude1,act_gpt4,I,I,3,4,33,31,I,W,"[1, 0]"
65,Alibi,1,act_claude1,act_claude1,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_claude1,act_claude1,I,I,3,4,6,8,I,W,"[1, 0]"
65,Alibi,3,act_claude1,act_claude1,I,I,3,4,9,12,I,W,"[1, 0]"
65,Alibi,4,act_claude1,act_claude1,W,I,4,1,13,13,I,W,"[0, 1]"
65,Alibi,5,act_claude1,act_claude1,I,I,3,4,16,17,I,W,"[1, 0]"
65,Alibi,6,act_claude1,act_claude1,W,I,4,1,20,18,I,W,"[1, 0]"
65,Alibi,7,act_claude1,act_claude1,I,I,3,4,23,22,I,W,"[0, 1]"
65,Alibi,8,act_claude1,act_claude1,W,I,4,1,27,23,I,W,"[0, 1]"
65,Alibi,9,act_claude1,act_claude1,I,I,3,4,30,27,I,W,"[1, 0]"
65,Alibi,10,act_claude1,act_claude1,I,I,3,4,33,31,I,W,"[1, 0]"
65,Alibi,1,act_claude1,act_gpt35,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_claude1,act_gpt35,I,W,1,2,4,6,I,W,"[1, 0]"
65,Alibi,3,act_claude1,act_gpt35,W,W,2,3,6,9,I,W,"[0, 1]"
65,Alibi,4,act_claude1,act_gpt35,I,W,1,2,7,11,I,W,"[0, 1]"
65,Alibi,5,act_claude1,act_gpt35,I,W,1,2,8,13,I,W,"[0, 1]"
65,Alibi,6,act_claude1,act_gpt35,W,W,2,3,10,16,I,W,"[1, 0]"
65,Alibi,7,act_claude1,act_gpt35,I,W,1,2,11,18,I,W,"[0, 1]"
65,Alibi,8,act_claude1,act_gpt35,W,W,2,3,13,21,I,W,"[0, 1]"
65,Alibi,9,act_claude1,act_gpt35,I,W,1,2,14,23,I,W,"[1, 0]"
65,Alibi,10,act_claude1,act_gpt35,W,W,2,3,16,26,I,W,"[0, 1]"
65,Alibi,1,act_gpt35,act_claude2,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_gpt35,act_claude2,W,W,2,3,5,7,I,W,"[0, 1]"
65,Alibi,3,act_gpt35,act_claude2,W,I,4,1,9,8,I,W,"[1, 0]"
65,Alibi,4,act_gpt35,act_claude2,W,I,4,1,13,9,I,W,"[0, 1]"
65,Alibi,5,act_gpt35,act_claude2,W,I,4,1,17,10,I,W,"[0, 1]"
65,Alibi,6,act_gpt35,act_claude2,W,I,4,1,21,11,I,W,"[0, 1]"
65,Alibi,7,act_gpt35,act_claude2,W,I,4,1,25,12,I,W,"[0, 1]"
65,Alibi,8,act_gpt35,act_claude2,W,I,4,1,29,13,I,W,"[0, 1]"
65,Alibi,9,act_gpt35,act_claude2,W,W,2,3,31,16,I,W,"[0, 1]"
65,Alibi,10,act_gpt35,act_claude2,W,I,4,1,35,17,I,W,"[1, 0]"
65,Alibi,1,act_gpt35,act_gpt4,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_gpt35,act_gpt4,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_gpt35,act_gpt4,W,I,4,1,11,6,I,W,"[1, 0]"
65,Alibi,4,act_gpt35,act_gpt4,W,W,2,3,13,9,I,W,"[0, 1]"
65,Alibi,5,act_gpt35,act_gpt4,W,I,4,1,17,10,I,W,"[0, 1]"
65,Alibi,6,act_gpt35,act_gpt4,W,W,2,3,19,13,I,W,"[1, 0]"
65,Alibi,7,act_gpt35,act_gpt4,W,I,4,1,23,14,I,W,"[1, 0]"
65,Alibi,8,act_gpt35,act_gpt4,W,W,2,3,25,17,I,W,"[0, 1]"
65,Alibi,9,act_gpt35,act_gpt4,W,W,2,3,27,20,I,W,"[0, 1]"
65,Alibi,10,act_gpt35,act_gpt4,W,W,2,3,29,23,I,W,"[1, 0]"
65,Alibi,1,act_gpt35,act_claude1,I,I,3,4,3,4,I,W,"[1, 0]"
65,Alibi,2,act_gpt35,act_claude1,W,I,4,1,7,5,I,W,"[0, 1]"
65,Alibi,3,act_gpt35,act_claude1,W,I,4,1,11,6,I,W,"[0, 1]"
65,Alibi,4,act_gpt35,act_claude1,W,I,4,1,15,7,I,W,"[1, 0]"
65,Alibi,5,act_gpt35,act_claude1,W,W,2,3,17,10,I,W,"[0, 1]"
65,Alibi,6,act_gpt35,act_claude1,I,I,3,4,20,14,I,W,"[0, 1]"
65,Alibi,7,act_gpt35,act_claude1,W,I,4,1,24,15,I,W,"[0, 1]"
65,Alibi,8,act_gpt35,act_claude1,W,I,4,1,28,16,I,W,"[0, 1]"
65,Alibi,9,act_gpt35,act_claude1,W,I,4,1,32,17,I,W,"[0, 1]"
65,Alibi,10,act_gpt35,act_claude1,W,I,4,1,36,18,I,W,"[1, 0]"
65,Alibi,1,act_gpt35,act_gpt35,I,I,3,4,3,4,I,W,"[0, 1]"
65,Alibi,2,act_gpt35,act_gpt35,W,W,2,3,5,7,I,W,"[1, 0]"
65,Alibi,3,act_gpt35,act_gpt35,W,I,4,1,9,8,I,W,"[1, 0]"
65,Alibi,4,act_gpt35,act_gpt35,I,I,3,4,12,12,I,W,"[1, 0]"
65,Alibi,5,act_gpt35,act_gpt35,W,I,4,1,16,13,I,W,"[1, 0]"
65,Alibi,6,act_gpt35,act_gpt35,W,I,4,1,20,14,I,W,"[1, 0]"
65,Alibi,7,act_gpt35,act_gpt35,W,I,4,1,24,15,I,W,"[0, 1]"
65,Alibi,8,act_gpt35,act_gpt35,W,I,4,1,28,16,I,W,"[0, 1]"
65,Alibi,9,act_gpt35,act_gpt35,W,I,4,1,32,17,I,W,"[1, 0]"
65,Alibi,10,act_gpt35,act_gpt35,W,W,2,3,34,20,I,W,"[1, 0]"
