game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
97,Mutual,1,act_claude2,act_claude2,S,S,4,4,4,4,S,W,"[1, 0]"
97,Mutual,2,act_claude2,act_claude2,S,S,4,4,8,8,S,W,"[1, 0]"
97,Mutual,3,act_claude2,act_claude2,S,S,4,4,12,12,S,W,"[0, 1]"
97,Mutual,4,act_claude2,act_claude2,S,S,4,4,16,16,S,W,"[1, 0]"
97,Mutual,5,act_claude2,act_claude2,S,S,4,4,20,20,S,W,"[1, 0]"
97,Mutual,6,act_claude2,act_claude2,S,S,4,4,24,24,S,W,"[0, 1]"
97,Mutual,7,act_claude2,act_claude2,W,S,1,2,25,26,S,W,"[0, 1]"
97,Mutual,8,act_claude2,act_claude2,W,S,1,2,26,28,S,W,"[0, 1]"
97,Mutual,9,act_claude2,act_claude2,W,S,1,2,27,30,S,W,"[0, 1]"
97,Mutual,10,act_claude2,act_claude2,S,S,4,4,31,34,S,W,"[1, 0]"
97,Mutual,1,act_claude2,act_gpt4,S,S,4,4,4,4,S,W,"[1, 0]"
97,Mutual,2,act_claude2,act_gpt4,S,S,4,4,8,8,S,W,"[1, 0]"
97,Mutual,3,act_claude2,act_gpt4,S,S,4,4,12,12,S,W,"[1, 0]"
97,Mutual,4,act_claude2,act_gpt4,S,S,4,4,16,16,S,W,"[0, 1]"
97,Mutual,5,act_claude2,act_gpt4,S,S,4,4,20,20,S,W,"[0, 1]"
97,Mutual,6,act_claude2,act_gpt4,S,S,4,4,24,24,S,W,"[0, 1]"
97,Mutual,7,act_claude2,act_gpt4,S,S,4,4,28,28,S,W,"[1, 0]"
97,Mutual,8,act_claude2,act_gpt4,W,S,1,2,29,30,S,W,"[0, 1]"
97,Mutual,9,act_claude2,act_gpt4,S,S,4,4,33,34,S,W,"[1, 0]"
97,Mutual,10,act_claude2,act_gpt4,S,S,4,4,37,38,S,W,"[1, 0]"
97,Mutual,1,act_claude2,act_claude1,S,S,4,4,4,4,S,W,"[0, 1]"
97,Mutual,2,act_claude2,act_claude1,S,S,4,4,8,8,S,W,"[0, 1]"
97,Mutual,3,act_claude2,act_claude1,S,S,4,4,12,12,S,W,"[0, 1]"
97,Mutual,4,act_claude2,act_claude1,S,S,4,4,16,16,S,W,"[1, 0]"
97,Mutual,5,act_claude2,act_claude1,S,S,4,4,20,20,S,W,"[1, 0]"
97,Mutual,6,act_claude2,act_claude1,S,S,4,4,24,24,S,W,"[0, 1]"
97,Mutual,7,act_claude2,act_claude1,S,S,4,4,28,28,S,W,"[0, 1]"
97,Mutual,8,act_claude2,act_claude1,W,S,1,2,29,30,S,W,"[1, 0]"
97,Mutual,9,act_claude2,act_claude1,S,S,4,4,33,34,S,W,"[1, 0]"
97,Mutual,10,act_claude2,act_claude1,S,S,4,4,37,38,S,W,"[1, 0]"
97,Mutual,1,act_claude2,act_gpt35,S,S,4,4,4,4,S,W,"[1, 0]"
97,Mutual,2,act_claude2,act_gpt35,S,W,2,3,6,7,S,W,"[0, 1]"
97,Mutual,3,act_claude2,act_gpt35,S,S,4,4,10,11,S,W,"[1, 0]"
97,Mutual,4,act_claude2,act_gpt35,S,S,4,4,14,15,S,W,"[1, 0]"
97,Mutual,5,act_claude2,act_gpt35,S,S,4,4,18,19,S,W,"[0, 1]"
97,Mutual,6,act_claude2,act_gpt35,S,S,4,4,22,23,S,W,"[0, 1]"
97,Mutual,7,act_claude2,act_gpt35,S,S,4,4,26,27,S,W,"[0, 1]"
97,Mutual,8,act_claude2,act_gpt35,S,S,4,4,30,31,S,W,"[0, 1]"
97,Mutual,9,act_claude2,act_gpt35,S,S,4,4,34,35,S,W,"[0, 1]"
97,Mutual,10,act_claude2,act_gpt35,S,S,4,4,38,39,S,W,"[0, 1]"
97,Mutual,1,act_gpt4,act_claude2,S,S,4,4,4,4,S,W,"[0, 1]"
97,Mutual,2,act_gpt4,act_claude2,S,S,4,4,8,8,S,W,"[1, 0]"
97,Mutual,3,act_gpt4,act_claude2,S,S,4,4,12,12,S,W,"[1, 0]"
97,Mutual,4,act_gpt4,act_claude2,S,S,4,4,16,16,S,W,"[0, 1]"
97,Mutual,5,act_gpt4,act_claude2,S,S,4,4,20,20,S,W,"[0, 1]"
97,Mutual,6,act_gpt4,act_claude2,S,S,4,4,24,24,S,W,"[1, 0]"
97,Mutual,7,act_gpt4,act_claude2,S,S,4,4,28,28,S,W,"[1, 0]"
97,Mutual,8,act_gpt4,act_claude2,S,S,4,4,32,32,S,W,"[1, 0]"
97,Mutual,9,act_gpt4,act_claude2,S,S,4,4,36,36,S,W,"[1, 0]"
97,Mutual,10,act_gpt4,act_claude2,S,S,4,4,40,40,S,W,"[1, 0]"
97,Mutual,1,act_gpt4,act_gpt4,S,S,4,4,4,4,S,W,"[1, 0]"
97,Mutual,2,act_gpt4,act_gpt4,S,S,4,4,8,8,S,W,"[1, 0]"
97,Mutual,3,act_gpt4,act_gpt4,S,S,4,4,12,12,S,W,"[1, 0]"
97,Mutual,4,act_gpt4,act_gpt4,S,S,4,4,16,16,S,W,"[1, 0]"
97,Mutual,5,act_gpt4,act_gpt4,S,S,4,4,20,20,S,W,"[1, 0]"
97,Mutual,6,act_gpt4,act_gpt4,S,S,4,4,24,24,S,W,"[1, 0]"
97,Mutual,7,act_gpt4,act_gpt4,S,S,4,4,28,28,S,W,"[1, 0]"
97,Mutual,8,act_gpt4,act_gpt4,S,S,4,4,32,32,S,W,"[0, 1]"
97,Mutual,9,act_gpt4,act_gpt4,S,S,4,4,36,36,S,W,"[0, 1]"
97,Mutual,10,act_gpt4,act_gpt4,S,S,4,4,40,40,S,W,"[1, 0]"
97,Mutual,1,act_gpt4,act_claude1,S,S,4,4,4,4,S,W,"[1, 0]"
97,Mutual,2,act_gpt4,act_claude1,S,S,4,4,8,8,S,W,"[1, 0]"
97,Mutual,3,act_gpt4,act_claude1,S,S,4,4,12,12,S,W,"[1, 0]"
97,Mutual,4,act_gpt4,act_claude1,S,S,4,4,16,16,S,W,"[1, 0]"
97,Mutual,5,act_gpt4,act_claude1,S,S,4,4,20,20,S,W,"[1, 0]"
