game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
10,Skewed Battle,1,act_claude2,act_claude2,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_claude2,act_claude2,F,F,1,2,4,3,C,F,"[1, 0]"
10,Skewed Battle,3,act_claude2,act_claude2,C,F,2,4,6,7,C,F,"[1, 0]"
10,Skewed Battle,4,act_claude2,act_claude2,C,F,2,4,8,11,C,F,"[1, 0]"
10,Skewed Battle,5,act_claude2,act_claude2,C,F,2,4,10,15,C,F,"[0, 1]"
10,Skewed Battle,6,act_claude2,act_claude2,F,F,1,2,11,17,C,F,"[1, 0]"
10,Skewed Battle,7,act_claude2,act_claude2,C,F,2,4,13,21,C,F,"[1, 0]"
10,Skewed Battle,8,act_claude2,act_claude2,C,F,2,4,15,25,C,F,"[1, 0]"
10,Skewed Battle,9,act_claude2,act_claude2,C,F,2,4,17,29,C,F,"[0, 1]"
10,Skewed Battle,10,act_claude2,act_claude2,C,F,2,4,19,33,C,F,"[1, 0]"
10,Skewed Battle,1,act_claude2,act_gpt4,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_claude2,act_gpt4,F,F,1,2,4,3,C,F,"[1, 0]"
10,Skewed Battle,3,act_claude2,act_gpt4,C,C,3,1,7,4,C,F,"[0, 1]"
10,Skewed Battle,4,act_claude2,act_gpt4,C,F,2,4,9,8,C,F,"[1, 0]"
10,Skewed Battle,5,act_claude2,act_gpt4,C,C,3,1,12,9,C,F,"[1, 0]"
10,Skewed Battle,6,act_claude2,act_gpt4,C,F,2,4,14,13,C,F,"[1, 0]"
10,Skewed Battle,7,act_claude2,act_gpt4,C,C,3,1,17,14,C,F,"[0, 1]"
10,Skewed Battle,8,act_claude2,act_gpt4,C,F,2,4,19,18,C,F,"[1, 0]"
10,Skewed Battle,9,act_claude2,act_gpt4,C,C,3,1,22,19,C,F,"[0, 1]"
10,Skewed Battle,10,act_claude2,act_gpt4,C,F,2,4,24,23,C,F,"[1, 0]"
10,Skewed Battle,1,act_claude2,act_claude1,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_claude2,act_claude1,F,F,1,2,4,3,C,F,"[0, 1]"
10,Skewed Battle,3,act_claude2,act_claude1,C,F,2,4,6,7,C,F,"[0, 1]"
10,Skewed Battle,4,act_claude2,act_claude1,C,C,3,1,9,8,C,F,"[1, 0]"
10,Skewed Battle,5,act_claude2,act_claude1,C,C,3,1,12,9,C,F,"[1, 0]"
10,Skewed Battle,6,act_claude2,act_claude1,C,F,2,4,14,13,C,F,"[1, 0]"
10,Skewed Battle,7,act_claude2,act_claude1,C,C,3,1,17,14,C,F,"[1, 0]"
10,Skewed Battle,8,act_claude2,act_claude1,C,F,2,4,19,18,C,F,"[0, 1]"
10,Skewed Battle,9,act_claude2,act_claude1,C,C,3,1,22,19,C,F,"[1, 0]"
10,Skewed Battle,10,act_claude2,act_claude1,C,F,2,4,24,23,C,F,"[0, 1]"
10,Skewed Battle,1,act_claude2,act_gpt35,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_claude2,act_gpt35,F,F,1,2,4,3,C,F,"[1, 0]"
10,Skewed Battle,3,act_claude2,act_gpt35,C,F,2,4,6,7,C,F,"[0, 1]"
10,Skewed Battle,4,act_claude2,act_gpt35,C,F,2,4,8,11,C,F,"[0, 1]"
10,Skewed Battle,5,act_claude2,act_gpt35,C,F,2,4,10,15,C,F,"[0, 1]"
10,Skewed Battle,6,act_claude2,act_gpt35,C,F,2,4,12,19,C,F,"[0, 1]"
10,Skewed Battle,7,act_claude2,act_gpt35,C,F,2,4,14,23,C,F,"[0, 1]"
10,Skewed Battle,8,act_claude2,act_gpt35,F,F,1,2,15,25,C,F,"[1, 0]"
10,Skewed Battle,9,act_claude2,act_gpt35,C,F,2,4,17,29,C,F,"[0, 1]"
10,Skewed Battle,10,act_claude2,act_gpt35,C,F,2,4,19,33,C,F,"[1, 0]"
10,Skewed Battle,1,act_gpt4,act_claude2,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_gpt4,act_claude2,C,F,2,4,5,5,C,F,"[1, 0]"
10,Skewed Battle,3,act_gpt4,act_claude2,C,F,2,4,7,9,C,F,"[0, 1]"
10,Skewed Battle,4,act_gpt4,act_claude2,F,F,1,2,8,11,C,F,"[0, 1]"
10,Skewed Battle,5,act_gpt4,act_claude2,C,F,2,4,10,15,C,F,"[1, 0]"
10,Skewed Battle,6,act_gpt4,act_claude2,F,F,1,2,11,17,C,F,"[0, 1]"
10,Skewed Battle,7,act_gpt4,act_claude2,C,F,2,4,13,21,C,F,"[1, 0]"
10,Skewed Battle,8,act_gpt4,act_claude2,C,F,2,4,15,25,C,F,"[0, 1]"
10,Skewed Battle,9,act_gpt4,act_claude2,F,F,1,2,16,27,C,F,"[0, 1]"
10,Skewed Battle,10,act_gpt4,act_claude2,C,C,3,1,19,28,C,F,"[1, 0]"
10,Skewed Battle,1,act_gpt4,act_gpt4,C,C,3,1,3,1,C,F,"[1, 0]"
10,Skewed Battle,2,act_gpt4,act_gpt4,C,F,2,4,5,5,C,F,"[0, 1]"
10,Skewed Battle,3,act_gpt4,act_gpt4,C,C,3,1,8,6,C,F,"[1, 0]"
10,Skewed Battle,4,act_gpt4,act_gpt4,C,F,2,4,10,10,C,F,"[0, 1]"
10,Skewed Battle,5,act_gpt4,act_gpt4,C,C,3,1,13,11,C,F,"[1, 0]"
10,Skewed Battle,6,act_gpt4,act_gpt4,C,F,2,4,15,15,C,F,"[0, 1]"
10,Skewed Battle,7,act_gpt4,act_gpt4,C,C,3,1,18,16,C,F,"[1, 0]"
10,Skewed Battle,8,act_gpt4,act_gpt4,C,F,2,4,20,20,C,F,"[0, 1]"
10,Skewed Battle,9,act_gpt4,act_gpt4,C,C,3,1,23,21,C,F,"[1, 0]"
10,Skewed Battle,10,act_gpt4,act_gpt4,C,F,2,4,25,25,C,F,"[0, 1]"
10,Skewed Battle,1,act_gpt4,act_claude1,C,C,3,1,3,1,C,F,"[0, 1]"
10,Skewed Battle,2,act_gpt4,act_claude1,C,F,2,4,5,5,C,F,"[0, 1]"
10,Skewed Battle,3,act_gpt4,act_claude1,C,C,3,1,8,6,C,F,"[1, 0]"
10,Skewed Battle,4,act_gpt4,act_claude1,C,F,2,4,10,10,C,F,"[0, 1]"
10,Skewed Battle,5,act_gpt4,act_claude1,C,C,3,1,13,11,C,F,"[1, 0]"
10,Skewed Battle,6,act_gpt4,act_claude1,C,F,2,4,15,15,C,F,"[0, 1]"
10,Skewed Battle,7,act_gpt4,act_claude1,C,C,3,1,18,16,C,F,"[1, 0]"
10,Skewed Battle,8,act_gpt4,act_claude1,C,F,2,4,20,20,C,F,"[1, 0]"
10,Skewed Battle,9,act_gpt4,act_claude1,C,F,2,4,22,24,C,F,"[0, 1]"
10,Skewed Battle,10,act_gpt4,act_claude1,C,F,2,4,24,28,C,F,"[1, 0]"
10,Skewed Battle,1,act_gpt4,act_gpt35,C,C,3,1,3,1,C,F,"[0, 1]"
