game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
22,Quasi Battle,1,act_claude2,act_claude2,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_claude2,act_claude2,K,K,1,2,4,3,M,K,"[0, 1]"
22,Quasi Battle,3,act_claude2,act_claude2,M,K,3,4,7,7,M,K,"[0, 1]"
22,Quasi Battle,4,act_claude2,act_claude2,M,K,3,4,10,11,M,K,"[1, 0]"
22,Quasi Battle,5,act_claude2,act_claude2,M,K,3,4,13,15,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude2,act_claude2,K,K,1,2,14,17,M,K,"[1, 0]"
22,Quasi Battle,7,act_claude2,act_claude2,M,K,3,4,17,21,M,K,"[1, 0]"
22,Quasi Battle,8,act_claude2,act_claude2,M,K,3,4,20,25,M,K,"[1, 0]"
22,Quasi Battle,9,act_claude2,act_claude2,M,K,3,4,23,29,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude2,act_claude2,M,K,3,4,26,33,M,K,"[1, 0]"
22,Quasi Battle,1,act_claude2,act_gpt4,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_claude2,act_gpt4,K,K,1,2,4,3,M,K,"[0, 1]"
22,Quasi Battle,3,act_claude2,act_gpt4,M,M,3,1,7,4,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude2,act_gpt4,M,K,3,4,10,8,M,K,"[0, 1]"
22,Quasi Battle,5,act_claude2,act_gpt4,M,M,3,1,13,9,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude2,act_gpt4,M,K,3,4,16,13,M,K,"[0, 1]"
22,Quasi Battle,7,act_claude2,act_gpt4,M,M,3,1,19,14,M,K,"[1, 0]"
22,Quasi Battle,8,act_claude2,act_gpt4,M,K,3,4,22,18,M,K,"[1, 0]"
22,Quasi Battle,9,act_claude2,act_gpt4,M,M,3,1,25,19,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude2,act_gpt4,M,K,3,4,28,23,M,K,"[0, 1]"
22,Quasi Battle,1,act_claude2,act_claude1,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_claude2,act_claude1,K,M,4,3,7,4,M,K,"[1, 0]"
22,Quasi Battle,3,act_claude2,act_claude1,M,M,3,1,10,5,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude2,act_claude1,M,K,3,4,13,9,M,K,"[0, 1]"
22,Quasi Battle,5,act_claude2,act_claude1,M,M,3,1,16,10,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude2,act_claude1,M,K,3,4,19,14,M,K,"[0, 1]"
22,Quasi Battle,7,act_claude2,act_claude1,M,M,3,1,22,15,M,K,"[1, 0]"
22,Quasi Battle,8,act_claude2,act_claude1,K,M,4,3,26,18,M,K,"[0, 1]"
22,Quasi Battle,9,act_claude2,act_claude1,K,M,4,3,30,21,M,K,"[1, 0]"
22,Quasi Battle,10,act_claude2,act_claude1,K,K,1,2,31,23,M,K,"[0, 1]"
22,Quasi Battle,1,act_claude2,act_gpt35,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_claude2,act_gpt35,K,K,1,2,4,3,M,K,"[1, 0]"
22,Quasi Battle,3,act_claude2,act_gpt35,M,K,3,4,7,7,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude2,act_gpt35,M,K,3,4,10,11,M,K,"[0, 1]"
22,Quasi Battle,5,act_claude2,act_gpt35,M,K,3,4,13,15,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude2,act_gpt35,K,K,1,2,14,17,M,K,"[1, 0]"
22,Quasi Battle,7,act_claude2,act_gpt35,M,K,3,4,17,21,M,K,"[0, 1]"
22,Quasi Battle,8,act_claude2,act_gpt35,M,K,3,4,20,25,M,K,"[1, 0]"
22,Quasi Battle,9,act_claude2,act_gpt35,M,K,3,4,23,29,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude2,act_gpt35,M,K,3,4,26,33,M,K,"[1, 0]"
22,Quasi Battle,1,act_gpt4,act_claude2,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_gpt4,act_claude2,M,K,3,4,6,5,M,K,"[0, 1]"
22,Quasi Battle,3,act_gpt4,act_claude2,M,K,3,4,9,9,M,K,"[1, 0]"
22,Quasi Battle,4,act_gpt4,act_claude2,K,K,1,2,10,11,M,K,"[0, 1]"
22,Quasi Battle,5,act_gpt4,act_claude2,M,K,3,4,13,15,M,K,"[0, 1]"
22,Quasi Battle,6,act_gpt4,act_claude2,M,K,3,4,16,19,M,K,"[0, 1]"
22,Quasi Battle,7,act_gpt4,act_claude2,M,K,3,4,19,23,M,K,"[1, 0]"
22,Quasi Battle,8,act_gpt4,act_claude2,M,K,3,4,22,27,M,K,"[1, 0]"
22,Quasi Battle,9,act_gpt4,act_claude2,M,K,3,4,25,31,M,K,"[0, 1]"
22,Quasi Battle,10,act_gpt4,act_claude2,M,K,3,4,28,35,M,K,"[0, 1]"
22,Quasi Battle,1,act_gpt4,act_gpt4,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_gpt4,act_gpt4,M,K,3,4,6,5,M,K,"[1, 0]"
22,Quasi Battle,3,act_gpt4,act_gpt4,M,M,3,1,9,6,M,K,"[0, 1]"
22,Quasi Battle,4,act_gpt4,act_gpt4,M,K,3,4,12,10,M,K,"[0, 1]"
22,Quasi Battle,5,act_gpt4,act_gpt4,M,M,3,1,15,11,M,K,"[1, 0]"
22,Quasi Battle,6,act_gpt4,act_gpt4,M,K,3,4,18,15,M,K,"[0, 1]"
22,Quasi Battle,7,act_gpt4,act_gpt4,M,M,3,1,21,16,M,K,"[1, 0]"
22,Quasi Battle,8,act_gpt4,act_gpt4,M,K,3,4,24,20,M,K,"[1, 0]"
22,Quasi Battle,9,act_gpt4,act_gpt4,M,M,3,1,27,21,M,K,"[1, 0]"
22,Quasi Battle,10,act_gpt4,act_gpt4,M,K,3,4,30,25,M,K,"[0, 1]"
22,Quasi Battle,1,act_gpt4,act_claude1,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_gpt4,act_claude1,M,K,3,4,6,5,M,K,"[0, 1]"
22,Quasi Battle,3,act_gpt4,act_claude1,M,M,3,1,9,6,M,K,"[1, 0]"
22,Quasi Battle,4,act_gpt4,act_claude1,M,K,3,4,12,10,M,K,"[0, 1]"
22,Quasi Battle,5,act_gpt4,act_claude1,M,K,3,4,15,14,M,K,"[0, 1]"
22,Quasi Battle,6,act_gpt4,act_claude1,M,M,3,1,18,15,M,K,"[1, 0]"
22,Quasi Battle,7,act_gpt4,act_claude1,M,M,3,1,21,16,M,K,"[1, 0]"
22,Quasi Battle,8,act_gpt4,act_claude1,M,K,3,4,24,20,M,K,"[0, 1]"
22,Quasi Battle,9,act_gpt4,act_claude1,M,M,3,1,27,21,M,K,"[0, 1]"
22,Quasi Battle,10,act_gpt4,act_claude1,M,K,3,4,30,25,M,K,"[0, 1]"
22,Quasi Battle,1,act_gpt4,act_gpt35,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_gpt4,act_gpt35,M,K,3,4,6,5,M,K,"[0, 1]"
22,Quasi Battle,3,act_gpt4,act_gpt35,M,K,3,4,9,9,M,K,"[0, 1]"
22,Quasi Battle,4,act_gpt4,act_gpt35,K,K,1,2,10,11,M,K,"[1, 0]"
22,Quasi Battle,5,act_gpt4,act_gpt35,M,K,3,4,13,15,M,K,"[1, 0]"
22,Quasi Battle,6,act_gpt4,act_gpt35,M,K,3,4,16,19,M,K,"[0, 1]"
22,Quasi Battle,7,act_gpt4,act_gpt35,M,K,3,4,19,23,M,K,"[0, 1]"
22,Quasi Battle,8,act_gpt4,act_gpt35,M,K,3,4,22,27,M,K,"[1, 0]"
22,Quasi Battle,9,act_gpt4,act_gpt35,M,K,3,4,25,31,M,K,"[1, 0]"
22,Quasi Battle,10,act_gpt4,act_gpt35,M,K,3,4,28,35,M,K,"[1, 0]"
22,Quasi Battle,1,act_claude1,act_claude2,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_claude1,act_claude2,M,K,3,4,6,5,M,K,"[0, 1]"
22,Quasi Battle,3,act_claude1,act_claude2,M,K,3,4,9,9,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude1,act_claude2,M,K,3,4,12,13,M,K,"[0, 1]"
22,Quasi Battle,5,act_claude1,act_claude2,M,K,3,4,15,17,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude1,act_claude2,M,K,3,4,18,21,M,K,"[1, 0]"
22,Quasi Battle,7,act_claude1,act_claude2,M,K,3,4,21,25,M,K,"[0, 1]"
22,Quasi Battle,8,act_claude1,act_claude2,M,K,3,4,24,29,M,K,"[0, 1]"
22,Quasi Battle,9,act_claude1,act_claude2,M,K,3,4,27,33,M,K,"[1, 0]"
22,Quasi Battle,10,act_claude1,act_claude2,M,K,3,4,30,37,M,K,"[0, 1]"
22,Quasi Battle,1,act_claude1,act_gpt4,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_claude1,act_gpt4,M,K,3,4,6,5,M,K,"[1, 0]"
22,Quasi Battle,3,act_claude1,act_gpt4,M,M,3,1,9,6,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude1,act_gpt4,M,M,3,1,12,7,M,K,"[1, 0]"
22,Quasi Battle,5,act_claude1,act_gpt4,M,K,3,4,15,11,M,K,"[0, 1]"
22,Quasi Battle,6,act_claude1,act_gpt4,M,M,3,1,18,12,M,K,"[0, 1]"
22,Quasi Battle,7,act_claude1,act_gpt4,M,M,3,1,21,13,M,K,"[0, 1]"
22,Quasi Battle,8,act_claude1,act_gpt4,M,K,3,4,24,17,M,K,"[1, 0]"
22,Quasi Battle,9,act_claude1,act_gpt4,M,M,3,1,27,18,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude1,act_gpt4,M,M,3,1,30,19,M,K,"[0, 1]"
22,Quasi Battle,1,act_claude1,act_claude1,M,M,3,1,3,1,M,K,"[0, 1]"
22,Quasi Battle,2,act_claude1,act_claude1,M,M,3,1,6,2,M,K,"[1, 0]"
22,Quasi Battle,3,act_claude1,act_claude1,M,K,3,4,9,6,M,K,"[0, 1]"
22,Quasi Battle,4,act_claude1,act_claude1,M,K,3,4,12,10,M,K,"[0, 1]"
22,Quasi Battle,5,act_claude1,act_claude1,M,M,3,1,15,11,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude1,act_claude1,M,K,3,4,18,15,M,K,"[0, 1]"
22,Quasi Battle,7,act_claude1,act_claude1,M,K,3,4,21,19,M,K,"[0, 1]"
22,Quasi Battle,8,act_claude1,act_claude1,M,K,3,4,24,23,M,K,"[0, 1]"
22,Quasi Battle,9,act_claude1,act_claude1,M,K,3,4,27,27,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude1,act_claude1,M,K,3,4,30,31,M,K,"[1, 0]"
22,Quasi Battle,1,act_claude1,act_gpt35,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_claude1,act_gpt35,M,K,3,4,6,5,M,K,"[0, 1]"
22,Quasi Battle,3,act_claude1,act_gpt35,M,K,3,4,9,9,M,K,"[1, 0]"
22,Quasi Battle,4,act_claude1,act_gpt35,M,K,3,4,12,13,M,K,"[1, 0]"
22,Quasi Battle,5,act_claude1,act_gpt35,M,K,3,4,15,17,M,K,"[1, 0]"
22,Quasi Battle,6,act_claude1,act_gpt35,M,K,3,4,18,21,M,K,"[1, 0]"
22,Quasi Battle,7,act_claude1,act_gpt35,M,K,3,4,21,25,M,K,"[1, 0]"
22,Quasi Battle,8,act_claude1,act_gpt35,M,K,3,4,24,29,M,K,"[0, 1]"
22,Quasi Battle,9,act_claude1,act_gpt35,M,K,3,4,27,33,M,K,"[0, 1]"
22,Quasi Battle,10,act_claude1,act_gpt35,M,K,3,4,30,37,M,K,"[0, 1]"
22,Quasi Battle,1,act_gpt35,act_claude2,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_gpt35,act_claude2,K,K,1,2,4,3,M,K,"[1, 0]"
22,Quasi Battle,3,act_gpt35,act_claude2,M,K,3,4,7,7,M,K,"[0, 1]"
22,Quasi Battle,4,act_gpt35,act_claude2,M,K,3,4,10,11,M,K,"[1, 0]"
22,Quasi Battle,5,act_gpt35,act_claude2,M,K,3,4,13,15,M,K,"[0, 1]"
22,Quasi Battle,6,act_gpt35,act_claude2,M,K,3,4,16,19,M,K,"[1, 0]"
22,Quasi Battle,7,act_gpt35,act_claude2,M,K,3,4,19,23,M,K,"[1, 0]"
22,Quasi Battle,8,act_gpt35,act_claude2,M,K,3,4,22,27,M,K,"[1, 0]"
22,Quasi Battle,9,act_gpt35,act_claude2,M,K,3,4,25,31,M,K,"[0, 1]"
22,Quasi Battle,10,act_gpt35,act_claude2,M,K,3,4,28,35,M,K,"[1, 0]"
22,Quasi Battle,1,act_gpt35,act_gpt4,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_gpt35,act_gpt4,K,K,1,2,4,3,M,K,"[0, 1]"
22,Quasi Battle,3,act_gpt35,act_gpt4,M,M,3,1,7,4,M,K,"[1, 0]"
22,Quasi Battle,4,act_gpt35,act_gpt4,M,K,3,4,10,8,M,K,"[1, 0]"
22,Quasi Battle,5,act_gpt35,act_gpt4,M,M,3,1,13,9,M,K,"[0, 1]"
22,Quasi Battle,6,act_gpt35,act_gpt4,M,M,3,1,16,10,M,K,"[1, 0]"
22,Quasi Battle,7,act_gpt35,act_gpt4,M,K,3,4,19,14,M,K,"[1, 0]"
22,Quasi Battle,8,act_gpt35,act_gpt4,M,M,3,1,22,15,M,K,"[0, 1]"
22,Quasi Battle,9,act_gpt35,act_gpt4,M,M,3,1,25,16,M,K,"[0, 1]"
22,Quasi Battle,10,act_gpt35,act_gpt4,M,K,3,4,28,20,M,K,"[1, 0]"
22,Quasi Battle,1,act_gpt35,act_claude1,M,M,3,1,3,1,M,K,"[1, 0]"
22,Quasi Battle,2,act_gpt35,act_claude1,K,K,1,2,4,3,M,K,"[0, 1]"
22,Quasi Battle,3,act_gpt35,act_claude1,M,M,3,1,7,4,M,K,"[1, 0]"
22,Quasi Battle,4,act_gpt35,act_claude1,M,K,3,4,10,8,M,K,"[0, 1]"
