game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
106,Pursuit Cycle,1,act_claude2,act_claude2,E,E,4,1,4,1,E,T,"[1, 0]"
106,Pursuit Cycle,2,act_claude2,act_claude2,E,T,2,4,6,5,E,T,"[0, 1]"
106,Pursuit Cycle,3,act_claude2,act_claude2,E,T,2,4,8,9,E,T,"[0, 1]"
106,Pursuit Cycle,4,act_claude2,act_claude2,E,T,2,4,10,13,E,T,"[0, 1]"
106,Pursuit Cycle,5,act_claude2,act_claude2,E,T,2,4,12,17,E,T,"[1, 0]"
106,Pursuit Cycle,6,act_claude2,act_claude2,T,T,3,2,15,19,E,T,"[1, 0]"
106,Pursuit Cycle,7,act_claude2,act_claude2,E,T,2,4,17,23,E,T,"[0, 1]"
106,Pursuit Cycle,8,act_claude2,act_claude2,E,T,2,4,19,27,E,T,"[1, 0]"
106,Pursuit Cycle,9,act_claude2,act_claude2,E,T,2,4,21,31,E,T,"[1, 0]"
106,Pursuit Cycle,10,act_claude2,act_claude2,E,T,2,4,23,35,E,T,"[1, 0]"
106,Pursuit Cycle,1,act_claude2,act_gpt4,E,E,4,1,4,1,E,T,"[1, 0]"
106,Pursuit Cycle,2,act_claude2,act_gpt4,E,T,2,4,6,5,E,T,"[1, 0]"
106,Pursuit Cycle,3,act_claude2,act_gpt4,E,E,4,1,10,6,E,T,"[0, 1]"
106,Pursuit Cycle,4,act_claude2,act_gpt4,E,T,2,4,12,10,E,T,"[1, 0]"
106,Pursuit Cycle,5,act_claude2,act_gpt4,E,E,4,1,16,11,E,T,"[1, 0]"
106,Pursuit Cycle,6,act_claude2,act_gpt4,E,T,2,4,18,15,E,T,"[1, 0]"
106,Pursuit Cycle,7,act_claude2,act_gpt4,E,E,4,1,22,16,E,T,"[0, 1]"
106,Pursuit Cycle,8,act_claude2,act_gpt4,E,T,2,4,24,20,E,T,"[1, 0]"
106,Pursuit Cycle,9,act_claude2,act_gpt4,E,E,4,1,28,21,E,T,"[0, 1]"
106,Pursuit Cycle,10,act_claude2,act_gpt4,E,T,2,4,30,25,E,T,"[0, 1]"
