game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
48,Unfair Type,1,act_claude2,act_claude2,M,V,4,2,4,2,V,M,"[0, 1]"
48,Unfair Type,2,act_claude2,act_claude2,M,V,4,2,8,4,V,M,"[1, 0]"
48,Unfair Type,3,act_claude2,act_claude2,M,V,4,2,12,6,V,M,"[1, 0]"
48,Unfair Type,4,act_claude2,act_claude2,M,V,4,2,16,8,V,M,"[0, 1]"
48,Unfair Type,5,act_claude2,act_claude2,M,V,4,2,20,10,V,M,"[1, 0]"
48,Unfair Type,6,act_claude2,act_claude2,M,M,3,1,23,11,V,M,"[0, 1]"
48,Unfair Type,7,act_claude2,act_claude2,M,V,4,2,27,13,V,M,"[1, 0]"
48,Unfair Type,8,act_claude2,act_claude2,M,V,4,2,31,15,V,M,"[0, 1]"
48,Unfair Type,9,act_claude2,act_claude2,M,M,3,1,34,16,V,M,"[0, 1]"
48,Unfair Type,10,act_claude2,act_claude2,M,V,4,2,38,18,V,M,"[0, 1]"
48,Unfair Type,1,act_claude2,act_gpt4,M,V,4,2,4,2,V,M,"[1, 0]"
48,Unfair Type,2,act_claude2,act_gpt4,M,V,4,2,8,4,V,M,"[1, 0]"
48,Unfair Type,3,act_claude2,act_gpt4,M,V,4,2,12,6,V,M,"[1, 0]"
48,Unfair Type,4,act_claude2,act_gpt4,M,M,3,1,15,7,V,M,"[0, 1]"
48,Unfair Type,5,act_claude2,act_gpt4,M,V,4,2,19,9,V,M,"[1, 0]"
48,Unfair Type,6,act_claude2,act_gpt4,M,V,4,2,23,11,V,M,"[0, 1]"
48,Unfair Type,7,act_claude2,act_gpt4,M,V,4,2,27,13,V,M,"[0, 1]"
48,Unfair Type,8,act_claude2,act_gpt4,M,M,3,1,30,14,V,M,"[1, 0]"
48,Unfair Type,9,act_claude2,act_gpt4,M,V,4,2,34,16,V,M,"[0, 1]"
48,Unfair Type,10,act_claude2,act_gpt4,M,V,4,2,38,18,V,M,"[1, 0]"
48,Unfair Type,1,act_claude2,act_claude1,M,V,4,2,4,2,V,M,"[1, 0]"
48,Unfair Type,2,act_claude2,act_claude1,M,V,4,2,8,4,V,M,"[0, 1]"
48,Unfair Type,3,act_claude2,act_claude1,M,M,3,1,11,5,V,M,"[0, 1]"
48,Unfair Type,4,act_claude2,act_claude1,M,V,4,2,15,7,V,M,"[0, 1]"
48,Unfair Type,5,act_claude2,act_claude1,M,V,4,2,19,9,V,M,"[1, 0]"
48,Unfair Type,6,act_claude2,act_claude1,M,M,3,1,22,10,V,M,"[1, 0]"
48,Unfair Type,7,act_claude2,act_claude1,M,M,3,1,25,11,V,M,"[0, 1]"
48,Unfair Type,8,act_claude2,act_claude1,M,M,3,1,28,12,V,M,"[0, 1]"
48,Unfair Type,9,act_claude2,act_claude1,M,M,3,1,31,13,V,M,"[0, 1]"
48,Unfair Type,10,act_claude2,act_claude1,M,M,3,1,34,14,V,M,"[1, 0]"
48,Unfair Type,1,act_claude2,act_gpt35,M,V,4,2,4,2,V,M,"[1, 0]"
48,Unfair Type,2,act_claude2,act_gpt35,M,V,4,2,8,4,V,M,"[1, 0]"
48,Unfair Type,3,act_claude2,act_gpt35,M,V,4,2,12,6,V,M,"[1, 0]"
48,Unfair Type,4,act_claude2,act_gpt35,M,V,4,2,16,8,V,M,"[0, 1]"
48,Unfair Type,5,act_claude2,act_gpt35,M,V,4,2,20,10,V,M,"[1, 0]"
48,Unfair Type,6,act_claude2,act_gpt35,M,V,4,2,24,12,V,M,"[1, 0]"
48,Unfair Type,7,act_claude2,act_gpt35,M,V,4,2,28,14,V,M,"[1, 0]"
48,Unfair Type,8,act_claude2,act_gpt35,M,V,4,2,32,16,V,M,"[1, 0]"
48,Unfair Type,9,act_claude2,act_gpt35,M,V,4,2,36,18,V,M,"[1, 0]"
48,Unfair Type,10,act_claude2,act_gpt35,M,V,4,2,40,20,V,M,"[1, 0]"
48,Unfair Type,1,act_gpt4,act_claude2,M,V,4,2,4,2,V,M,"[1, 0]"
48,Unfair Type,2,act_gpt4,act_claude2,M,V,4,2,8,4,V,M,"[0, 1]"
48,Unfair Type,3,act_gpt4,act_claude2,M,V,4,2,12,6,V,M,"[0, 1]"
48,Unfair Type,4,act_gpt4,act_claude2,M,V,4,2,16,8,V,M,"[1, 0]"
48,Unfair Type,5,act_gpt4,act_claude2,M,M,3,1,19,9,V,M,"[0, 1]"
48,Unfair Type,6,act_gpt4,act_claude2,M,V,4,2,23,11,V,M,"[1, 0]"
48,Unfair Type,7,act_gpt4,act_claude2,M,V,4,2,27,13,V,M,"[0, 1]"
48,Unfair Type,8,act_gpt4,act_claude2,M,V,4,2,31,15,V,M,"[0, 1]"
48,Unfair Type,9,act_gpt4,act_claude2,M,V,4,2,35,17,V,M,"[1, 0]"
48,Unfair Type,10,act_gpt4,act_claude2,M,V,4,2,39,19,V,M,"[1, 0]"
48,Unfair Type,1,act_gpt4,act_gpt4,M,V,4,2,4,2,V,M,"[1, 0]"
48,Unfair Type,2,act_gpt4,act_gpt4,M,V,4,2,8,4,V,M,"[1, 0]"
48,Unfair Type,3,act_gpt4,act_gpt4,M,V,4,2,12,6,V,M,"[0, 1]"
48,Unfair Type,4,act_gpt4,act_gpt4,M,M,3,1,15,7,V,M,"[0, 1]"
48,Unfair Type,5,act_gpt4,act_gpt4,M,V,4,2,19,9,V,M,"[0, 1]"
48,Unfair Type,6,act_gpt4,act_gpt4,M,V,4,2,23,11,V,M,"[1, 0]"
48,Unfair Type,7,act_gpt4,act_gpt4,M,V,4,2,27,13,V,M,"[1, 0]"
48,Unfair Type,8,act_gpt4,act_gpt4,M,M,3,1,30,14,V,M,"[0, 1]"
48,Unfair Type,9,act_gpt4,act_gpt4,M,V,4,2,34,16,V,M,"[0, 1]"
48,Unfair Type,10,act_gpt4,act_gpt4,M,V,4,2,38,18,V,M,"[0, 1]"
48,Unfair Type,1,act_gpt4,act_claude1,M,V,4,2,4,2,V,M,"[0, 1]"
48,Unfair Type,2,act_gpt4,act_claude1,M,V,4,2,8,4,V,M,"[0, 1]"
48,Unfair Type,3,act_gpt4,act_claude1,M,M,3,1,11,5,V,M,"[0, 1]"
48,Unfair Type,4,act_gpt4,act_claude1,M,V,4,2,15,7,V,M,"[1, 0]"
48,Unfair Type,5,act_gpt4,act_claude1,M,M,3,1,18,8,V,M,"[0, 1]"
