game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
71,Patron,1,act_claude2,act_claude2,G,G,3,2,3,2,G,U,"[1, 0]"
71,Patron,2,act_claude2,act_claude2,U,U,2,1,5,3,G,U,"[1, 0]"
71,Patron,3,act_claude2,act_claude2,U,G,4,3,9,6,G,U,"[0, 1]"
71,Patron,4,act_claude2,act_claude2,U,G,4,3,13,9,G,U,"[0, 1]"
71,Patron,5,act_claude2,act_claude2,U,G,4,3,17,12,G,U,"[0, 1]"
71,Patron,6,act_claude2,act_claude2,U,U,2,1,19,13,G,U,"[0, 1]"
71,Patron,7,act_claude2,act_claude2,U,G,4,3,23,16,G,U,"[1, 0]"
71,Patron,8,act_claude2,act_claude2,U,U,2,1,25,17,G,U,"[0, 1]"
71,Patron,9,act_claude2,act_claude2,U,G,4,3,29,20,G,U,"[1, 0]"
71,Patron,10,act_claude2,act_claude2,U,U,2,1,31,21,G,U,"[0, 1]"
71,Patron,1,act_claude2,act_gpt4,G,G,3,2,3,2,G,U,"[1, 0]"
71,Patron,2,act_claude2,act_gpt4,U,G,4,3,7,5,G,U,"[0, 1]"
71,Patron,3,act_claude2,act_gpt4,U,G,4,3,11,8,G,U,"[0, 1]"
71,Patron,4,act_claude2,act_gpt4,U,G,4,3,15,11,G,U,"[0, 1]"
71,Patron,5,act_claude2,act_gpt4,U,G,4,3,19,14,G,U,"[1, 0]"
71,Patron,6,act_claude2,act_gpt4,U,G,4,3,23,17,G,U,"[1, 0]"
71,Patron,7,act_claude2,act_gpt4,U,G,4,3,27,20,G,U,"[1, 0]"
71,Patron,8,act_claude2,act_gpt4,U,G,4,3,31,23,G,U,"[1, 0]"
71,Patron,9,act_claude2,act_gpt4,U,G,4,3,35,26,G,U,"[0, 1]"
71,Patron,10,act_claude2,act_gpt4,U,G,4,3,39,29,G,U,"[1, 0]"
71,Patron,1,act_claude2,act_claude1,G,G,3,2,3,2,G,U,"[0, 1]"
71,Patron,2,act_claude2,act_claude1,U,G,4,3,7,5,G,U,"[1, 0]"
71,Patron,3,act_claude2,act_claude1,U,G,4,3,11,8,G,U,"[1, 0]"
71,Patron,4,act_claude2,act_claude1,U,G,4,3,15,11,G,U,"[1, 0]"
71,Patron,5,act_claude2,act_claude1,U,G,4,3,19,14,G,U,"[1, 0]"
71,Patron,6,act_claude2,act_claude1,U,G,4,3,23,17,G,U,"[0, 1]"
71,Patron,7,act_claude2,act_claude1,U,G,4,3,27,20,G,U,"[1, 0]"
71,Patron,8,act_claude2,act_claude1,U,G,4,3,31,23,G,U,"[1, 0]"
71,Patron,9,act_claude2,act_claude1,U,G,4,3,35,26,G,U,"[0, 1]"
71,Patron,10,act_claude2,act_claude1,U,G,4,3,39,29,G,U,"[1, 0]"
71,Patron,1,act_claude2,act_gpt35,G,G,3,2,3,2,G,U,"[1, 0]"
71,Patron,2,act_claude2,act_gpt35,U,U,2,1,5,3,G,U,"[1, 0]"
71,Patron,3,act_claude2,act_gpt35,U,G,4,3,9,6,G,U,"[1, 0]"
71,Patron,4,act_claude2,act_gpt35,U,G,4,3,13,9,G,U,"[1, 0]"
71,Patron,5,act_claude2,act_gpt35,U,G,4,3,17,12,G,U,"[0, 1]"
71,Patron,6,act_claude2,act_gpt35,U,G,4,3,21,15,G,U,"[0, 1]"
71,Patron,7,act_claude2,act_gpt35,U,G,4,3,25,18,G,U,"[0, 1]"
71,Patron,8,act_claude2,act_gpt35,U,G,4,3,29,21,G,U,"[0, 1]"
71,Patron,9,act_claude2,act_gpt35,U,G,4,3,33,24,G,U,"[0, 1]"
71,Patron,10,act_claude2,act_gpt35,U,G,4,3,37,27,G,U,"[1, 0]"
71,Patron,1,act_gpt4,act_claude2,G,G,3,2,3,2,G,U,"[0, 1]"
71,Patron,2,act_gpt4,act_claude2,G,U,1,4,4,6,G,U,"[0, 1]"
71,Patron,3,act_gpt4,act_claude2,G,U,1,4,5,10,G,U,"[1, 0]"
71,Patron,4,act_gpt4,act_claude2,U,U,2,1,7,11,G,U,"[1, 0]"
71,Patron,5,act_gpt4,act_claude2,G,U,1,4,8,15,G,U,"[0, 1]"
71,Patron,6,act_gpt4,act_claude2,U,U,2,1,10,16,G,U,"[0, 1]"
71,Patron,7,act_gpt4,act_claude2,G,U,1,4,11,20,G,U,"[0, 1]"
71,Patron,8,act_gpt4,act_claude2,U,U,2,1,13,21,G,U,"[0, 1]"
71,Patron,9,act_gpt4,act_claude2,U,U,2,1,15,22,G,U,"[0, 1]"
71,Patron,10,act_gpt4,act_claude2,U,U,2,1,17,23,G,U,"[0, 1]"
71,Patron,1,act_gpt4,act_gpt4,G,G,3,2,3,2,G,U,"[1, 0]"
71,Patron,2,act_gpt4,act_gpt4,G,G,3,2,6,4,G,U,"[1, 0]"
71,Patron,3,act_gpt4,act_gpt4,G,G,3,2,9,6,G,U,"[1, 0]"
71,Patron,4,act_gpt4,act_gpt4,G,G,3,2,12,8,G,U,"[1, 0]"
71,Patron,5,act_gpt4,act_gpt4,G,G,3,2,15,10,G,U,"[1, 0]"
71,Patron,6,act_gpt4,act_gpt4,G,G,3,2,18,12,G,U,"[1, 0]"
71,Patron,7,act_gpt4,act_gpt4,G,G,3,2,21,14,G,U,"[1, 0]"
71,Patron,8,act_gpt4,act_gpt4,G,G,3,2,24,16,G,U,"[1, 0]"
71,Patron,9,act_gpt4,act_gpt4,G,G,3,2,27,18,G,U,"[0, 1]"
71,Patron,10,act_gpt4,act_gpt4,G,G,3,2,30,20,G,U,"[0, 1]"
71,Patron,1,act_gpt4,act_claude1,G,G,3,2,3,2,G,U,"[0, 1]"
71,Patron,2,act_gpt4,act_claude1,G,G,3,2,6,4,G,U,"[0, 1]"
71,Patron,3,act_gpt4,act_claude1,G,G,3,2,9,6,G,U,"[1, 0]"
