game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
20,Protector,1,act_claude2,act_claude2,B,B,3,2,3,2,B,W,"[0, 1]"
20,Protector,2,act_claude2,act_claude2,W,B,4,1,7,3,B,W,"[1, 0]"
20,Protector,3,act_claude2,act_claude2,W,B,4,1,11,4,B,W,"[0, 1]"
20,Protector,4,act_claude2,act_claude2,W,B,4,1,15,5,B,W,"[1, 0]"
20,Protector,5,act_claude2,act_claude2,W,B,4,1,19,6,B,W,"[1, 0]"
20,Protector,6,act_claude2,act_claude2,W,W,1,3,20,9,B,W,"[1, 0]"
20,Protector,7,act_claude2,act_claude2,W,B,4,1,24,10,B,W,"[1, 0]"
20,Protector,8,act_claude2,act_claude2,W,B,4,1,28,11,B,W,"[0, 1]"
20,Protector,9,act_claude2,act_claude2,W,B,4,1,32,12,B,W,"[1, 0]"
20,Protector,10,act_claude2,act_claude2,W,B,4,1,36,13,B,W,"[1, 0]"
20,Protector,1,act_claude2,act_gpt4,B,B,3,2,3,2,B,W,"[0, 1]"
20,Protector,2,act_claude2,act_gpt4,W,B,4,1,7,3,B,W,"[0, 1]"
20,Protector,3,act_claude2,act_gpt4,W,B,4,1,11,4,B,W,"[0, 1]"
20,Protector,4,act_claude2,act_gpt4,W,W,1,3,12,7,B,W,"[1, 0]"
20,Protector,5,act_claude2,act_gpt4,W,B,4,1,16,8,B,W,"[0, 1]"
20,Protector,6,act_claude2,act_gpt4,W,W,1,3,17,11,B,W,"[1, 0]"
20,Protector,7,act_claude2,act_gpt4,W,W,1,3,18,14,B,W,"[0, 1]"
20,Protector,8,act_claude2,act_gpt4,W,W,1,3,19,17,B,W,"[0, 1]"
20,Protector,9,act_claude2,act_gpt4,B,W,3,4,22,21,B,W,"[1, 0]"
20,Protector,10,act_claude2,act_gpt4,B,B,3,2,25,23,B,W,"[1, 0]"
20,Protector,1,act_claude2,act_claude1,B,B,3,2,3,2,B,W,"[1, 0]"
20,Protector,2,act_claude2,act_claude1,W,W,1,3,4,5,B,W,"[0, 1]"
20,Protector,3,act_claude2,act_claude1,B,B,3,2,7,7,B,W,"[0, 1]"
20,Protector,4,act_claude2,act_claude1,B,B,3,2,10,9,B,W,"[0, 1]"
20,Protector,5,act_claude2,act_claude1,B,B,3,2,13,11,B,W,"[1, 0]"
20,Protector,6,act_claude2,act_claude1,W,B,4,1,17,12,B,W,"[0, 1]"
20,Protector,7,act_claude2,act_claude1,W,B,4,1,21,13,B,W,"[1, 0]"
20,Protector,8,act_claude2,act_claude1,W,B,4,1,25,14,B,W,"[1, 0]"
20,Protector,9,act_claude2,act_claude1,W,B,4,1,29,15,B,W,"[0, 1]"
20,Protector,10,act_claude2,act_claude1,W,B,4,1,33,16,B,W,"[0, 1]"
20,Protector,1,act_claude2,act_gpt35,B,B,3,2,3,2,B,W,"[1, 0]"
20,Protector,2,act_claude2,act_gpt35,W,W,1,3,4,5,B,W,"[1, 0]"
20,Protector,3,act_claude2,act_gpt35,B,W,3,4,7,9,B,W,"[1, 0]"
20,Protector,4,act_claude2,act_gpt35,B,W,3,4,10,13,B,W,"[0, 1]"
20,Protector,5,act_claude2,act_gpt35,W,W,1,3,11,16,B,W,"[0, 1]"
20,Protector,6,act_claude2,act_gpt35,B,W,3,4,14,20,B,W,"[0, 1]"
20,Protector,7,act_claude2,act_gpt35,B,W,3,4,17,24,B,W,"[0, 1]"
20,Protector,8,act_claude2,act_gpt35,B,W,3,4,20,28,B,W,"[1, 0]"
20,Protector,9,act_claude2,act_gpt35,B,W,3,4,23,32,B,W,"[1, 0]"
20,Protector,10,act_claude2,act_gpt35,B,W,3,4,26,36,B,W,"[1, 0]"
20,Protector,1,act_gpt4,act_claude2,B,B,3,2,3,2,B,W,"[1, 0]"
20,Protector,2,act_gpt4,act_claude2,B,B,3,2,6,4,B,W,"[0, 1]"
20,Protector,3,act_gpt4,act_claude2,B,B,3,2,9,6,B,W,"[1, 0]"
20,Protector,4,act_gpt4,act_claude2,B,B,3,2,12,8,B,W,"[0, 1]"
20,Protector,5,act_gpt4,act_claude2,B,B,3,2,15,10,B,W,"[1, 0]"
20,Protector,6,act_gpt4,act_claude2,B,B,3,2,18,12,B,W,"[1, 0]"
20,Protector,7,act_gpt4,act_claude2,B,B,3,2,21,14,B,W,"[1, 0]"
20,Protector,8,act_gpt4,act_claude2,B,B,3,2,24,16,B,W,"[1, 0]"
20,Protector,9,act_gpt4,act_claude2,B,B,3,2,27,18,B,W,"[1, 0]"
20,Protector,10,act_gpt4,act_claude2,B,B,3,2,30,20,B,W,"[0, 1]"
20,Protector,1,act_gpt4,act_gpt4,B,B,3,2,3,2,B,W,"[1, 0]"
