game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
78,Stag Hunt,1,act_claude2,act_claude2,L,L,4,4,4,4,L,I,"[0, 1]"
78,Stag Hunt,2,act_claude2,act_claude2,I,I,2,2,6,6,L,I,"[0, 1]"
78,Stag Hunt,3,act_claude2,act_claude2,I,L,3,1,9,7,L,I,"[0, 1]"
78,Stag Hunt,4,act_claude2,act_claude2,I,L,3,1,12,8,L,I,"[1, 0]"
78,Stag Hunt,5,act_claude2,act_claude2,I,L,3,1,15,9,L,I,"[1, 0]"
78,Stag Hunt,6,act_claude2,act_claude2,I,I,2,2,17,11,L,I,"[0, 1]"
78,Stag Hunt,7,act_claude2,act_claude2,I,L,3,1,20,12,L,I,"[0, 1]"
78,Stag Hunt,8,act_claude2,act_claude2,I,L,3,1,23,13,L,I,"[0, 1]"
78,Stag Hunt,9,act_claude2,act_claude2,I,L,3,1,26,14,L,I,"[1, 0]"
78,Stag Hunt,10,act_claude2,act_claude2,I,L,3,1,29,15,L,I,"[0, 1]"
78,Stag Hunt,1,act_claude2,act_gpt4,L,L,4,4,4,4,L,I,"[1, 0]"
78,Stag Hunt,2,act_claude2,act_gpt4,I,L,3,1,7,5,L,I,"[1, 0]"
78,Stag Hunt,3,act_claude2,act_gpt4,I,L,3,1,10,6,L,I,"[0, 1]"
78,Stag Hunt,4,act_claude2,act_gpt4,I,I,2,2,12,8,L,I,"[0, 1]"
78,Stag Hunt,5,act_claude2,act_gpt4,I,L,3,1,15,9,L,I,"[0, 1]"
78,Stag Hunt,6,act_claude2,act_gpt4,I,I,2,2,17,11,L,I,"[1, 0]"
78,Stag Hunt,7,act_claude2,act_gpt4,I,I,2,2,19,13,L,I,"[1, 0]"
78,Stag Hunt,8,act_claude2,act_gpt4,I,I,2,2,21,15,L,I,"[1, 0]"
78,Stag Hunt,9,act_claude2,act_gpt4,I,I,2,2,23,17,L,I,"[1, 0]"
78,Stag Hunt,10,act_claude2,act_gpt4,I,I,2,2,25,19,L,I,"[1, 0]"
78,Stag Hunt,1,act_claude2,act_claude1,L,L,4,4,4,4,L,I,"[1, 0]"
78,Stag Hunt,2,act_claude2,act_claude1,I,L,3,1,7,5,L,I,"[1, 0]"
78,Stag Hunt,3,act_claude2,act_claude1,I,L,3,1,10,6,L,I,"[0, 1]"
78,Stag Hunt,4,act_claude2,act_claude1,I,I,2,2,12,8,L,I,"[0, 1]"
78,Stag Hunt,5,act_claude2,act_claude1,I,L,3,1,15,9,L,I,"[1, 0]"
78,Stag Hunt,6,act_claude2,act_claude1,I,L,3,1,18,10,L,I,"[0, 1]"
78,Stag Hunt,7,act_claude2,act_claude1,I,L,3,1,21,11,L,I,"[1, 0]"
78,Stag Hunt,8,act_claude2,act_claude1,I,L,3,1,24,12,L,I,"[0, 1]"
78,Stag Hunt,9,act_claude2,act_claude1,I,L,3,1,27,13,L,I,"[0, 1]"
78,Stag Hunt,10,act_claude2,act_claude1,I,L,3,1,30,14,L,I,"[1, 0]"
78,Stag Hunt,1,act_claude2,act_gpt35,L,L,4,4,4,4,L,I,"[0, 1]"
78,Stag Hunt,2,act_claude2,act_gpt35,I,L,3,1,7,5,L,I,"[1, 0]"
78,Stag Hunt,3,act_claude2,act_gpt35,I,L,3,1,10,6,L,I,"[1, 0]"
78,Stag Hunt,4,act_claude2,act_gpt35,I,L,3,1,13,7,L,I,"[1, 0]"
78,Stag Hunt,5,act_claude2,act_gpt35,I,L,3,1,16,8,L,I,"[1, 0]"
78,Stag Hunt,6,act_claude2,act_gpt35,I,L,3,1,19,9,L,I,"[1, 0]"
78,Stag Hunt,7,act_claude2,act_gpt35,I,L,3,1,22,10,L,I,"[1, 0]"
78,Stag Hunt,8,act_claude2,act_gpt35,I,L,3,1,25,11,L,I,"[1, 0]"
