game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
119,Generous,1,act_claude2,act_claude2,N,N,4,2,4,2,N,D,"[0, 1]"
119,Generous,2,act_claude2,act_claude2,N,D,3,4,7,6,N,D,"[0, 1]"
119,Generous,3,act_claude2,act_claude2,N,D,3,4,10,10,N,D,"[0, 1]"
119,Generous,4,act_claude2,act_claude2,N,D,3,4,13,14,N,D,"[0, 1]"
119,Generous,5,act_claude2,act_claude2,N,D,3,4,16,18,N,D,"[0, 1]"
119,Generous,6,act_claude2,act_claude2,D,D,2,1,18,19,N,D,"[0, 1]"
119,Generous,7,act_claude2,act_claude2,D,D,2,1,20,20,N,D,"[0, 1]"
119,Generous,8,act_claude2,act_claude2,N,D,3,4,23,24,N,D,"[1, 0]"
119,Generous,9,act_claude2,act_claude2,N,D,3,4,26,28,N,D,"[0, 1]"
119,Generous,10,act_claude2,act_claude2,D,D,2,1,28,29,N,D,"[0, 1]"
119,Generous,1,act_claude2,act_gpt4,N,N,4,2,4,2,N,D,"[0, 1]"
119,Generous,2,act_claude2,act_gpt4,N,D,3,4,7,6,N,D,"[0, 1]"
119,Generous,3,act_claude2,act_gpt4,N,N,4,2,11,8,N,D,"[1, 0]"
119,Generous,4,act_claude2,act_gpt4,N,D,3,4,14,12,N,D,"[0, 1]"
119,Generous,5,act_claude2,act_gpt4,N,N,4,2,18,14,N,D,"[0, 1]"
119,Generous,6,act_claude2,act_gpt4,D,D,2,1,20,15,N,D,"[1, 0]"
119,Generous,7,act_claude2,act_gpt4,N,N,4,2,24,17,N,D,"[1, 0]"
119,Generous,8,act_claude2,act_gpt4,N,D,3,4,27,21,N,D,"[1, 0]"
119,Generous,9,act_claude2,act_gpt4,N,N,4,2,31,23,N,D,"[0, 1]"
119,Generous,10,act_claude2,act_gpt4,N,D,3,4,34,27,N,D,"[1, 0]"
119,Generous,1,act_claude2,act_claude1,N,N,4,2,4,2,N,D,"[1, 0]"
119,Generous,2,act_claude2,act_claude1,N,D,3,4,7,6,N,D,"[0, 1]"
119,Generous,3,act_claude2,act_claude1,N,N,4,2,11,8,N,D,"[1, 0]"
119,Generous,4,act_claude2,act_claude1,D,N,1,3,12,11,N,D,"[1, 0]"
119,Generous,5,act_claude2,act_claude1,N,N,4,2,16,13,N,D,"[0, 1]"
119,Generous,6,act_claude2,act_claude1,N,N,4,2,20,15,N,D,"[1, 0]"
119,Generous,7,act_claude2,act_claude1,N,N,4,2,24,17,N,D,"[1, 0]"
119,Generous,8,act_claude2,act_claude1,N,N,4,2,28,19,N,D,"[0, 1]"
119,Generous,9,act_claude2,act_claude1,N,N,4,2,32,21,N,D,"[1, 0]"
119,Generous,10,act_claude2,act_claude1,N,N,4,2,36,23,N,D,"[1, 0]"
