game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
135,Aligned,1,act_claude2,act_claude2,U,U,4,4,4,4,U,X,"[1, 0]"
135,Aligned,2,act_claude2,act_claude2,U,U,4,4,8,8,U,X,"[1, 0]"
135,Aligned,3,act_claude2,act_claude2,U,U,4,4,12,12,U,X,"[1, 0]"
135,Aligned,4,act_claude2,act_claude2,U,U,4,4,16,16,U,X,"[1, 0]"
135,Aligned,5,act_claude2,act_claude2,U,U,4,4,20,20,U,X,"[0, 1]"
135,Aligned,6,act_claude2,act_claude2,U,U,4,4,24,24,U,X,"[0, 1]"
135,Aligned,7,act_claude2,act_claude2,U,X,2,1,26,25,U,X,"[0, 1]"
135,Aligned,8,act_claude2,act_claude2,U,X,2,1,28,26,U,X,"[0, 1]"
135,Aligned,9,act_claude2,act_claude2,U,X,2,1,30,27,U,X,"[0, 1]"
135,Aligned,10,act_claude2,act_claude2,U,X,2,1,32,28,U,X,"[0, 1]"
135,Aligned,1,act_claude2,act_gpt4,U,U,4,4,4,4,U,X,"[1, 0]"
135,Aligned,2,act_claude2,act_gpt4,X,U,3,3,7,7,U,X,"[0, 1]"
135,Aligned,3,act_claude2,act_gpt4,U,U,4,4,11,11,U,X,"[1, 0]"
135,Aligned,4,act_claude2,act_gpt4,U,U,4,4,15,15,U,X,"[1, 0]"
135,Aligned,5,act_claude2,act_gpt4,U,U,4,4,19,19,U,X,"[1, 0]"
135,Aligned,6,act_claude2,act_gpt4,U,U,4,4,23,23,U,X,"[0, 1]"
135,Aligned,7,act_claude2,act_gpt4,U,U,4,4,27,27,U,X,"[0, 1]"
135,Aligned,8,act_claude2,act_gpt4,U,U,4,4,31,31,U,X,"[0, 1]"
135,Aligned,9,act_claude2,act_gpt4,U,U,4,4,35,35,U,X,"[0, 1]"
135,Aligned,10,act_claude2,act_gpt4,U,U,4,4,39,39,U,X,"[1, 0]"
135,Aligned,1,act_claude2,act_claude1,U,U,4,4,4,4,U,X,"[1, 0]"
135,Aligned,2,act_claude2,act_claude1,U,U,4,4,8,8,U,X,"[1, 0]"
135,Aligned,3,act_claude2,act_claude1,U,U,4,4,12,12,U,X,"[1, 0]"
135,Aligned,4,act_claude2,act_claude1,U,U,4,4,16,16,U,X,"[1, 0]"
135,Aligned,5,act_claude2,act_claude1,U,U,4,4,20,20,U,X,"[1, 0]"
135,Aligned,6,act_claude2,act_claude1,U,U,4,4,24,24,U,X,"[1, 0]"
135,Aligned,7,act_claude2,act_claude1,U,U,4,4,28,28,U,X,"[0, 1]"
135,Aligned,8,act_claude2,act_claude1,U,U,4,4,32,32,U,X,"[1, 0]"
135,Aligned,9,act_claude2,act_claude1,U,U,4,4,36,36,U,X,"[1, 0]"
135,Aligned,10,act_claude2,act_claude1,U,U,4,4,40,40,U,X,"[1, 0]"
135,Aligned,1,act_claude2,act_gpt35,U,U,4,4,4,4,U,X,"[1, 0]"
135,Aligned,2,act_claude2,act_gpt35,U,X,2,1,6,5,U,X,"[1, 0]"
135,Aligned,3,act_claude2,act_gpt35,U,X,2,1,8,6,U,X,"[1, 0]"
135,Aligned,4,act_claude2,act_gpt35,U,X,2,1,10,7,U,X,"[1, 0]"
135,Aligned,5,act_claude2,act_gpt35,U,X,2,1,12,8,U,X,"[1, 0]"
135,Aligned,6,act_claude2,act_gpt35,X,X,1,2,13,10,U,X,"[0, 1]"
135,Aligned,7,act_claude2,act_gpt35,U,X,2,1,15,11,U,X,"[1, 0]"
135,Aligned,8,act_claude2,act_gpt35,U,X,2,1,17,12,U,X,"[0, 1]"
135,Aligned,9,act_claude2,act_gpt35,U,X,2,1,19,13,U,X,"[0, 1]"
135,Aligned,10,act_claude2,act_gpt35,U,X,2,1,21,14,U,X,"[1, 0]"
135,Aligned,1,act_gpt4,act_claude2,U,U,4,4,4,4,U,X,"[1, 0]"
135,Aligned,2,act_gpt4,act_claude2,U,U,4,4,8,8,U,X,"[1, 0]"
135,Aligned,3,act_gpt4,act_claude2,U,X,2,1,10,9,U,X,"[0, 1]"
