game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
141,Hostage,1,act_claude2,act_claude2,L,L,4,1,4,1,L,Z,"[1, 0]"
141,Hostage,2,act_claude2,act_claude2,Z,Z,1,3,5,4,L,Z,"[0, 1]"
141,Hostage,3,act_claude2,act_claude2,L,Z,2,4,7,8,L,Z,"[1, 0]"
141,Hostage,4,act_claude2,act_claude2,Z,Z,1,3,8,11,L,Z,"[0, 1]"
141,Hostage,5,act_claude2,act_claude2,L,L,4,1,12,12,L,Z,"[1, 0]"
141,Hostage,6,act_claude2,act_claude2,Z,Z,1,3,13,15,L,Z,"[0, 1]"
141,Hostage,7,act_claude2,act_claude2,L,Z,2,4,15,19,L,Z,"[1, 0]"
141,Hostage,8,act_claude2,act_claude2,L,Z,2,4,17,23,L,Z,"[0, 1]"
141,Hostage,9,act_claude2,act_claude2,L,Z,2,4,19,27,L,Z,"[1, 0]"
141,Hostage,10,act_claude2,act_claude2,L,Z,2,4,21,31,L,Z,"[1, 0]"
141,Hostage,1,act_claude2,act_gpt4,L,Z,2,4,2,4,L,Z,"[0, 1]"
141,Hostage,2,act_claude2,act_gpt4,Z,Z,1,3,3,7,L,Z,"[0, 1]"
141,Hostage,3,act_claude2,act_gpt4,L,Z,2,4,5,11,L,Z,"[0, 1]"
141,Hostage,4,act_claude2,act_gpt4,L,Z,2,4,7,15,L,Z,"[1, 0]"
141,Hostage,5,act_claude2,act_gpt4,Z,Z,1,3,8,18,L,Z,"[0, 1]"
141,Hostage,6,act_claude2,act_gpt4,Z,Z,1,3,9,21,L,Z,"[0, 1]"
141,Hostage,7,act_claude2,act_gpt4,L,Z,2,4,11,25,L,Z,"[1, 0]"
141,Hostage,8,act_claude2,act_gpt4,Z,Z,1,3,12,28,L,Z,"[0, 1]"
141,Hostage,9,act_claude2,act_gpt4,Z,Z,1,3,13,31,L,Z,"[0, 1]"
141,Hostage,10,act_claude2,act_gpt4,L,Z,2,4,15,35,L,Z,"[1, 0]"
141,Hostage,1,act_claude2,act_claude1,L,L,4,1,4,1,L,Z,"[1, 0]"
141,Hostage,2,act_claude2,act_claude1,Z,Z,1,3,5,4,L,Z,"[0, 1]"
141,Hostage,3,act_claude2,act_claude1,L,L,4,1,9,5,L,Z,"[1, 0]"
141,Hostage,4,act_claude2,act_claude1,L,L,4,1,13,6,L,Z,"[1, 0]"
141,Hostage,5,act_claude2,act_claude1,L,Z,2,4,15,10,L,Z,"[0, 1]"
141,Hostage,6,act_claude2,act_claude1,Z,L,3,2,18,12,L,Z,"[1, 0]"
141,Hostage,7,act_claude2,act_claude1,L,L,4,1,22,13,L,Z,"[1, 0]"
141,Hostage,8,act_claude2,act_claude1,L,Z,2,4,24,17,L,Z,"[0, 1]"
141,Hostage,9,act_claude2,act_claude1,L,L,4,1,28,18,L,Z,"[1, 0]"
141,Hostage,10,act_claude2,act_claude1,L,L,4,1,32,19,L,Z,"[1, 0]"
141,Hostage,1,act_claude2,act_gpt35,L,L,4,1,4,1,L,Z,"[1, 0]"
141,Hostage,2,act_claude2,act_gpt35,Z,Z,1,3,5,4,L,Z,"[0, 1]"
141,Hostage,3,act_claude2,act_gpt35,L,Z,2,4,7,8,L,Z,"[0, 1]"
141,Hostage,4,act_claude2,act_gpt35,Z,Z,1,3,8,11,L,Z,"[0, 1]"
141,Hostage,5,act_claude2,act_gpt35,L,Z,2,4,10,15,L,Z,"[0, 1]"
141,Hostage,6,act_claude2,act_gpt35,Z,Z,1,3,11,18,L,Z,"[0, 1]"
141,Hostage,7,act_claude2,act_gpt35,L,Z,2,4,13,22,L,Z,"[1, 0]"
141,Hostage,8,act_claude2,act_gpt35,Z,Z,1,3,14,25,L,Z,"[1, 0]"
141,Hostage,9,act_claude2,act_gpt35,L,Z,2,4,16,29,L,Z,"[0, 1]"
141,Hostage,10,act_claude2,act_gpt35,L,Z,2,4,18,33,L,Z,"[1, 0]"
141,Hostage,1,act_gpt4,act_claude2,L,L,4,1,4,1,L,Z,"[0, 1]"
141,Hostage,2,act_gpt4,act_claude2,L,Z,2,4,6,5,L,Z,"[1, 0]"
141,Hostage,3,act_gpt4,act_claude2,L,Z,2,4,8,9,L,Z,"[0, 1]"
141,Hostage,4,act_gpt4,act_claude2,Z,Z,1,3,9,12,L,Z,"[1, 0]"
141,Hostage,5,act_gpt4,act_claude2,L,Z,2,4,11,16,L,Z,"[1, 0]"
141,Hostage,6,act_gpt4,act_claude2,Z,Z,1,3,12,19,L,Z,"[1, 0]"
141,Hostage,7,act_gpt4,act_claude2,L,Z,2,4,14,23,L,Z,"[1, 0]"
141,Hostage,8,act_gpt4,act_claude2,L,Z,2,4,16,27,L,Z,"[0, 1]"
141,Hostage,9,act_gpt4,act_claude2,Z,Z,1,3,17,30,L,Z,"[1, 0]"
141,Hostage,10,act_gpt4,act_claude2,L,Z,2,4,19,34,L,Z,"[0, 1]"
141,Hostage,1,act_gpt4,act_gpt4,L,L,4,1,4,1,L,Z,"[1, 0]"
141,Hostage,2,act_gpt4,act_gpt4,L,Z,2,4,6,5,L,Z,"[1, 0]"
141,Hostage,3,act_gpt4,act_gpt4,L,Z,2,4,8,9,L,Z,"[0, 1]"
141,Hostage,4,act_gpt4,act_gpt4,Z,Z,1,3,9,12,L,Z,"[0, 1]"
141,Hostage,5,act_gpt4,act_gpt4,L,Z,2,4,11,16,L,Z,"[1, 0]"
141,Hostage,6,act_gpt4,act_gpt4,L,Z,2,4,13,20,L,Z,"[0, 1]"
141,Hostage,7,act_gpt4,act_gpt4,Z,Z,1,3,14,23,L,Z,"[0, 1]"
141,Hostage,8,act_gpt4,act_gpt4,L,Z,2,4,16,27,L,Z,"[1, 0]"
141,Hostage,9,act_gpt4,act_gpt4,L,Z,2,4,18,31,L,Z,"[1, 0]"
141,Hostage,10,act_gpt4,act_gpt4,Z,Z,1,3,19,34,L,Z,"[1, 0]"
141,Hostage,1,act_gpt4,act_claude1,L,L,4,1,4,1,L,Z,"[0, 1]"
141,Hostage,2,act_gpt4,act_claude1,L,Z,2,4,6,5,L,Z,"[0, 1]"
