game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
25,Delilah,1,act_claude2,act_claude2,A,O,4,2,4,2,O,A,"[1, 0]"
25,Delilah,2,act_claude2,act_claude2,A,O,4,2,8,4,O,A,"[1, 0]"
25,Delilah,3,act_claude2,act_claude2,A,O,4,2,12,6,O,A,"[1, 0]"
25,Delilah,4,act_claude2,act_claude2,A,O,4,2,16,8,O,A,"[1, 0]"
25,Delilah,5,act_claude2,act_claude2,A,O,4,2,20,10,O,A,"[1, 0]"
25,Delilah,6,act_claude2,act_claude2,A,O,4,2,24,12,O,A,"[0, 1]"
25,Delilah,7,act_claude2,act_claude2,A,O,4,2,28,14,O,A,"[0, 1]"
25,Delilah,8,act_claude2,act_claude2,A,O,4,2,32,16,O,A,"[1, 0]"
25,Delilah,9,act_claude2,act_claude2,A,O,4,2,36,18,O,A,"[1, 0]"
25,Delilah,10,act_claude2,act_claude2,O,O,1,4,37,22,O,A,"[1, 0]"
25,Delilah,1,act_claude2,act_gpt4,A,O,4,2,4,2,O,A,"[1, 0]"
25,Delilah,2,act_claude2,act_gpt4,A,O,4,2,8,4,O,A,"[1, 0]"
25,Delilah,3,act_claude2,act_gpt4,A,O,4,2,12,6,O,A,"[0, 1]"
25,Delilah,4,act_claude2,act_gpt4,A,A,2,1,14,7,O,A,"[1, 0]"
25,Delilah,5,act_claude2,act_gpt4,A,O,4,2,18,9,O,A,"[1, 0]"
25,Delilah,6,act_claude2,act_gpt4,A,A,2,1,20,10,O,A,"[0, 1]"
25,Delilah,7,act_claude2,act_gpt4,A,O,4,2,24,12,O,A,"[1, 0]"
25,Delilah,8,act_claude2,act_gpt4,A,A,2,1,26,13,O,A,"[0, 1]"
25,Delilah,9,act_claude2,act_gpt4,A,O,4,2,30,15,O,A,"[1, 0]"
25,Delilah,10,act_claude2,act_gpt4,A,A,2,1,32,16,O,A,"[1, 0]"
25,Delilah,1,act_claude2,act_claude1,A,O,4,2,4,2,O,A,"[1, 0]"
25,Delilah,2,act_claude2,act_claude1,A,O,4,2,8,4,O,A,"[1, 0]"
25,Delilah,3,act_claude2,act_claude1,A,O,4,2,12,6,O,A,"[1, 0]"
25,Delilah,4,act_claude2,act_claude1,A,O,4,2,16,8,O,A,"[0, 1]"
