game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
92,Second Best,1,act_claude2,act_claude2,M,M,4,2,4,2,M,J,"[0, 1]"
92,Second Best,2,act_claude2,act_claude2,J,J,3,3,7,5,M,J,"[0, 1]"
92,Second Best,3,act_claude2,act_claude2,J,J,3,3,10,8,M,J,"[0, 1]"
92,Second Best,4,act_claude2,act_claude2,J,J,3,3,13,11,M,J,"[0, 1]"
92,Second Best,5,act_claude2,act_claude2,J,J,3,3,16,14,M,J,"[0, 1]"
92,Second Best,6,act_claude2,act_claude2,J,J,3,3,19,17,M,J,"[1, 0]"
92,Second Best,7,act_claude2,act_claude2,J,J,3,3,22,20,M,J,"[0, 1]"
92,Second Best,8,act_claude2,act_claude2,M,J,1,4,23,24,M,J,"[1, 0]"
92,Second Best,9,act_claude2,act_claude2,M,J,1,4,24,28,M,J,"[1, 0]"
92,Second Best,10,act_claude2,act_claude2,M,J,1,4,25,32,M,J,"[0, 1]"
92,Second Best,1,act_claude2,act_gpt4,M,M,4,2,4,2,M,J,"[0, 1]"
92,Second Best,2,act_claude2,act_gpt4,J,M,2,1,6,3,M,J,"[0, 1]"
92,Second Best,3,act_claude2,act_gpt4,J,M,2,1,8,4,M,J,"[1, 0]"
92,Second Best,4,act_claude2,act_gpt4,J,M,2,1,10,5,M,J,"[0, 1]"
92,Second Best,5,act_claude2,act_gpt4,J,M,2,1,12,6,M,J,"[0, 1]"
92,Second Best,6,act_claude2,act_gpt4,J,M,2,1,14,7,M,J,"[0, 1]"
92,Second Best,7,act_claude2,act_gpt4,J,J,3,3,17,10,M,J,"[0, 1]"
92,Second Best,8,act_claude2,act_gpt4,J,M,2,1,19,11,M,J,"[0, 1]"
92,Second Best,9,act_claude2,act_gpt4,J,J,3,3,22,14,M,J,"[1, 0]"
92,Second Best,10,act_claude2,act_gpt4,J,J,3,3,25,17,M,J,"[1, 0]"
92,Second Best,1,act_claude2,act_claude1,M,M,4,2,4,2,M,J,"[0, 1]"
92,Second Best,2,act_claude2,act_claude1,J,J,3,3,7,5,M,J,"[0, 1]"
92,Second Best,3,act_claude2,act_claude1,M,M,4,2,11,7,M,J,"[1, 0]"
92,Second Best,4,act_claude2,act_claude1,M,M,4,2,15,9,M,J,"[1, 0]"
92,Second Best,5,act_claude2,act_claude1,M,J,1,4,16,13,M,J,"[0, 1]"
92,Second Best,6,act_claude2,act_claude1,M,M,4,2,20,15,M,J,"[1, 0]"
92,Second Best,7,act_claude2,act_claude1,M,M,4,2,24,17,M,J,"[0, 1]"
92,Second Best,8,act_claude2,act_claude1,M,M,4,2,28,19,M,J,"[0, 1]"
92,Second Best,9,act_claude2,act_claude1,M,M,4,2,32,21,M,J,"[0, 1]"
92,Second Best,10,act_claude2,act_claude1,M,M,4,2,36,23,M,J,"[0, 1]"
92,Second Best,1,act_claude2,act_gpt35,M,M,4,2,4,2,M,J,"[1, 0]"
92,Second Best,2,act_claude2,act_gpt35,J,M,2,1,6,3,M,J,"[0, 1]"
92,Second Best,3,act_claude2,act_gpt35,J,M,2,1,8,4,M,J,"[0, 1]"
92,Second Best,4,act_claude2,act_gpt35,J,M,2,1,10,5,M,J,"[0, 1]"
92,Second Best,5,act_claude2,act_gpt35,M,M,4,2,14,7,M,J,"[1, 0]"
92,Second Best,6,act_claude2,act_gpt35,J,M,2,1,16,8,M,J,"[0, 1]"
92,Second Best,7,act_claude2,act_gpt35,J,M,2,1,18,9,M,J,"[1, 0]"
92,Second Best,8,act_claude2,act_gpt35,J,M,2,1,20,10,M,J,"[0, 1]"
92,Second Best,9,act_claude2,act_gpt35,J,M,2,1,22,11,M,J,"[0, 1]"
92,Second Best,10,act_claude2,act_gpt35,J,M,2,1,24,12,M,J,"[1, 0]"
92,Second Best,1,act_gpt4,act_claude2,M,M,4,2,4,2,M,J,"[1, 0]"
92,Second Best,2,act_gpt4,act_claude2,M,J,1,4,5,6,M,J,"[0, 1]"
92,Second Best,3,act_gpt4,act_claude2,M,J,1,4,6,10,M,J,"[1, 0]"
92,Second Best,4,act_gpt4,act_claude2,J,J,3,3,9,13,M,J,"[1, 0]"
92,Second Best,5,act_gpt4,act_claude2,M,J,1,4,10,17,M,J,"[0, 1]"
92,Second Best,6,act_gpt4,act_claude2,J,J,3,3,13,20,M,J,"[1, 0]"
92,Second Best,7,act_gpt4,act_claude2,M,J,1,4,14,24,M,J,"[1, 0]"
92,Second Best,8,act_gpt4,act_claude2,J,J,3,3,17,27,M,J,"[1, 0]"
