game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
32,Protector,1,act_claude2,act_claude2,Y,Q,4,1,4,1,Q,Y,"[0, 1]"
32,Protector,2,act_claude2,act_claude2,Y,Y,2,3,6,4,Q,Y,"[1, 0]"
32,Protector,3,act_claude2,act_claude2,Y,Q,4,1,10,5,Q,Y,"[1, 0]"
32,Protector,4,act_claude2,act_claude2,Y,Y,2,3,12,8,Q,Y,"[1, 0]"
32,Protector,5,act_claude2,act_claude2,Y,Q,4,1,16,9,Q,Y,"[1, 0]"
32,Protector,6,act_claude2,act_claude2,Y,Y,2,3,18,12,Q,Y,"[0, 1]"
32,Protector,7,act_claude2,act_claude2,Y,Y,2,3,20,15,Q,Y,"[0, 1]"
32,Protector,8,act_claude2,act_claude2,Y,Q,4,1,24,16,Q,Y,"[1, 0]"
32,Protector,9,act_claude2,act_claude2,Y,Q,4,1,28,17,Q,Y,"[0, 1]"
32,Protector,10,act_claude2,act_claude2,Y,Q,4,1,32,18,Q,Y,"[1, 0]"
32,Protector,1,act_claude2,act_gpt4,Y,Q,4,1,4,1,Q,Y,"[0, 1]"
32,Protector,2,act_claude2,act_gpt4,Y,Q,4,1,8,2,Q,Y,"[0, 1]"
32,Protector,3,act_claude2,act_gpt4,Y,Q,4,1,12,3,Q,Y,"[0, 1]"
32,Protector,4,act_claude2,act_gpt4,Y,Q,4,1,16,4,Q,Y,"[1, 0]"
32,Protector,5,act_claude2,act_gpt4,Y,Y,2,3,18,7,Q,Y,"[1, 0]"
32,Protector,6,act_claude2,act_gpt4,Y,Y,2,3,20,10,Q,Y,"[1, 0]"
32,Protector,7,act_claude2,act_gpt4,Y,Y,2,3,22,13,Q,Y,"[0, 1]"
32,Protector,8,act_claude2,act_gpt4,Y,Y,2,3,24,16,Q,Y,"[1, 0]"
32,Protector,9,act_claude2,act_gpt4,Y,Y,2,3,26,19,Q,Y,"[0, 1]"
32,Protector,10,act_claude2,act_gpt4,Y,Y,2,3,28,22,Q,Y,"[1, 0]"
32,Protector,1,act_claude2,act_claude1,Y,Q,4,1,4,1,Q,Y,"[0, 1]"
32,Protector,2,act_claude2,act_claude1,Y,Q,4,1,8,2,Q,Y,"[1, 0]"
32,Protector,3,act_claude2,act_claude1,Y,Q,4,1,12,3,Q,Y,"[0, 1]"
32,Protector,4,act_claude2,act_claude1,Y,Q,4,1,16,4,Q,Y,"[1, 0]"
32,Protector,5,act_claude2,act_claude1,Y,Y,2,3,18,7,Q,Y,"[0, 1]"
