game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
33,Protector,1,act_claude2,act_claude2,I,M,4,2,4,2,M,I,"[0, 1]"
33,Protector,2,act_claude2,act_claude2,I,I,2,3,6,5,M,I,"[0, 1]"
33,Protector,3,act_claude2,act_claude2,I,I,2,3,8,8,M,I,"[0, 1]"
33,Protector,4,act_claude2,act_claude2,I,I,2,3,10,11,M,I,"[1, 0]"
33,Protector,5,act_claude2,act_claude2,I,I,2,3,12,14,M,I,"[1, 0]"
33,Protector,6,act_claude2,act_claude2,I,I,2,3,14,17,M,I,"[0, 1]"
33,Protector,7,act_claude2,act_claude2,I,I,2,3,16,20,M,I,"[1, 0]"
33,Protector,8,act_claude2,act_claude2,I,I,2,3,18,23,M,I,"[0, 1]"
33,Protector,9,act_claude2,act_claude2,M,I,3,4,21,27,M,I,"[1, 0]"
33,Protector,10,act_claude2,act_claude2,I,I,2,3,23,30,M,I,"[0, 1]"
33,Protector,1,act_claude2,act_gpt4,I,M,4,2,4,2,M,I,"[1, 0]"
33,Protector,2,act_claude2,act_gpt4,I,M,4,2,8,4,M,I,"[1, 0]"
33,Protector,3,act_claude2,act_gpt4,I,M,4,2,12,6,M,I,"[0, 1]"
33,Protector,4,act_claude2,act_gpt4,I,I,2,3,14,9,M,I,"[0, 1]"
33,Protector,5,act_claude2,act_gpt4,I,M,4,2,18,11,M,I,"[0, 1]"
33,Protector,6,act_claude2,act_gpt4,I,M,4,2,22,13,M,I,"[0, 1]"
33,Protector,7,act_claude2,act_gpt4,I,I,2,3,24,16,M,I,"[1, 0]"
33,Protector,8,act_claude2,act_gpt4,I,M,4,2,28,18,M,I,"[0, 1]"
33,Protector,9,act_claude2,act_gpt4,I,I,2,3,30,21,M,I,"[0, 1]"
33,Protector,10,act_claude2,act_gpt4,I,I,2,3,32,24,M,I,"[0, 1]"
33,Protector,1,act_claude2,act_claude1,I,M,4,2,4,2,M,I,"[1, 0]"
33,Protector,2,act_claude2,act_claude1,I,M,4,2,8,4,M,I,"[1, 0]"
33,Protector,3,act_claude2,act_claude1,I,M,4,2,12,6,M,I,"[0, 1]"
33,Protector,4,act_claude2,act_claude1,I,M,4,2,16,8,M,I,"[0, 1]"
33,Protector,5,act_claude2,act_claude1,I,M,4,2,20,10,M,I,"[1, 0]"
33,Protector,6,act_claude2,act_claude1,I,M,4,2,24,12,M,I,"[0, 1]"
33,Protector,7,act_claude2,act_claude1,I,M,4,2,28,14,M,I,"[1, 0]"
33,Protector,8,act_claude2,act_claude1,I,M,4,2,32,16,M,I,"[0, 1]"
33,Protector,9,act_claude2,act_claude1,I,M,4,2,36,18,M,I,"[0, 1]"
33,Protector,10,act_claude2,act_claude1,M,M,1,1,37,19,M,I,"[1, 0]"
33,Protector,1,act_claude2,act_gpt35,I,M,4,2,4,2,M,I,"[1, 0]"
33,Protector,2,act_claude2,act_gpt35,I,M,4,2,8,4,M,I,"[0, 1]"
33,Protector,3,act_claude2,act_gpt35,I,M,4,2,12,6,M,I,"[1, 0]"
33,Protector,4,act_claude2,act_gpt35,I,M,4,2,16,8,M,I,"[0, 1]"
33,Protector,5,act_claude2,act_gpt35,I,M,4,2,20,10,M,I,"[1, 0]"
33,Protector,6,act_claude2,act_gpt35,I,M,4,2,24,12,M,I,"[0, 1]"
33,Protector,7,act_claude2,act_gpt35,I,M,4,2,28,14,M,I,"[0, 1]"
33,Protector,8,act_claude2,act_gpt35,I,M,4,2,32,16,M,I,"[1, 0]"
33,Protector,9,act_claude2,act_gpt35,I,M,4,2,36,18,M,I,"[1, 0]"
33,Protector,10,act_claude2,act_gpt35,I,M,4,2,40,20,M,I,"[0, 1]"
33,Protector,1,act_gpt4,act_claude2,M,M,1,1,1,1,M,I,"[0, 1]"
33,Protector,2,act_gpt4,act_claude2,M,I,3,4,4,5,M,I,"[1, 0]"
33,Protector,3,act_gpt4,act_claude2,M,I,3,4,7,9,M,I,"[1, 0]"
33,Protector,4,act_gpt4,act_claude2,I,I,2,3,9,12,M,I,"[0, 1]"
33,Protector,5,act_gpt4,act_claude2,M,I,3,4,12,16,M,I,"[0, 1]"
33,Protector,6,act_gpt4,act_claude2,M,I,3,4,15,20,M,I,"[1, 0]"
33,Protector,7,act_gpt4,act_claude2,M,I,3,4,18,24,M,I,"[1, 0]"
33,Protector,8,act_gpt4,act_claude2,M,I,3,4,21,28,M,I,"[0, 1]"
33,Protector,9,act_gpt4,act_claude2,M,I,3,4,24,32,M,I,"[1, 0]"
33,Protector,10,act_gpt4,act_claude2,M,I,3,4,27,36,M,I,"[1, 0]"
33,Protector,1,act_gpt4,act_gpt4,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_gpt4,act_gpt4,M,M,1,1,2,2,M,I,"[0, 1]"
33,Protector,3,act_gpt4,act_gpt4,M,M,1,1,3,3,M,I,"[1, 0]"
33,Protector,4,act_gpt4,act_gpt4,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_gpt4,act_gpt4,M,M,1,1,5,5,M,I,"[0, 1]"
33,Protector,6,act_gpt4,act_gpt4,M,M,1,1,6,6,M,I,"[1, 0]"
33,Protector,7,act_gpt4,act_gpt4,M,M,1,1,7,7,M,I,"[0, 1]"
33,Protector,8,act_gpt4,act_gpt4,M,M,1,1,8,8,M,I,"[0, 1]"
33,Protector,9,act_gpt4,act_gpt4,M,M,1,1,9,9,M,I,"[1, 0]"
33,Protector,10,act_gpt4,act_gpt4,M,M,1,1,10,10,M,I,"[1, 0]"
33,Protector,1,act_gpt4,act_claude1,M,M,1,1,1,1,M,I,"[0, 1]"
33,Protector,2,act_gpt4,act_claude1,M,M,1,1,2,2,M,I,"[1, 0]"
33,Protector,3,act_gpt4,act_claude1,M,M,1,1,3,3,M,I,"[0, 1]"
33,Protector,4,act_gpt4,act_claude1,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_gpt4,act_claude1,M,M,1,1,5,5,M,I,"[0, 1]"
33,Protector,6,act_gpt4,act_claude1,M,M,1,1,6,6,M,I,"[1, 0]"
33,Protector,7,act_gpt4,act_claude1,M,M,1,1,7,7,M,I,"[1, 0]"
33,Protector,8,act_gpt4,act_claude1,M,M,1,1,8,8,M,I,"[1, 0]"
33,Protector,9,act_gpt4,act_claude1,M,M,1,1,9,9,M,I,"[0, 1]"
33,Protector,10,act_gpt4,act_claude1,M,M,1,1,10,10,M,I,"[1, 0]"
33,Protector,1,act_gpt4,act_gpt35,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_gpt4,act_gpt35,M,M,1,1,2,2,M,I,"[1, 0]"
33,Protector,3,act_gpt4,act_gpt35,M,M,1,1,3,3,M,I,"[0, 1]"
33,Protector,4,act_gpt4,act_gpt35,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_gpt4,act_gpt35,M,M,1,1,5,5,M,I,"[0, 1]"
33,Protector,6,act_gpt4,act_gpt35,M,M,1,1,6,6,M,I,"[1, 0]"
33,Protector,7,act_gpt4,act_gpt35,M,M,1,1,7,7,M,I,"[1, 0]"
33,Protector,8,act_gpt4,act_gpt35,M,M,1,1,8,8,M,I,"[1, 0]"
33,Protector,9,act_gpt4,act_gpt35,M,M,1,1,9,9,M,I,"[1, 0]"
33,Protector,10,act_gpt4,act_gpt35,M,I,3,4,12,13,M,I,"[0, 1]"
33,Protector,1,act_claude1,act_claude2,M,M,1,1,1,1,M,I,"[0, 1]"
33,Protector,2,act_claude1,act_claude2,M,I,3,4,4,5,M,I,"[1, 0]"
33,Protector,3,act_claude1,act_claude2,M,I,3,4,7,9,M,I,"[1, 0]"
33,Protector,4,act_claude1,act_claude2,M,I,3,4,10,13,M,I,"[1, 0]"
33,Protector,5,act_claude1,act_claude2,M,I,3,4,13,17,M,I,"[0, 1]"
33,Protector,6,act_claude1,act_claude2,M,I,3,4,16,21,M,I,"[0, 1]"
33,Protector,7,act_claude1,act_claude2,M,I,3,4,19,25,M,I,"[1, 0]"
33,Protector,8,act_claude1,act_claude2,M,I,3,4,22,29,M,I,"[1, 0]"
33,Protector,9,act_claude1,act_claude2,M,I,3,4,25,33,M,I,"[0, 1]"
33,Protector,10,act_claude1,act_claude2,M,I,3,4,28,37,M,I,"[1, 0]"
33,Protector,1,act_claude1,act_gpt4,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_claude1,act_gpt4,M,M,1,1,2,2,M,I,"[0, 1]"
33,Protector,3,act_claude1,act_gpt4,M,M,1,1,3,3,M,I,"[1, 0]"
33,Protector,4,act_claude1,act_gpt4,M,M,1,1,4,4,M,I,"[0, 1]"
33,Protector,5,act_claude1,act_gpt4,M,M,1,1,5,5,M,I,"[1, 0]"
33,Protector,6,act_claude1,act_gpt4,M,M,1,1,6,6,M,I,"[1, 0]"
33,Protector,7,act_claude1,act_gpt4,M,M,1,1,7,7,M,I,"[0, 1]"
33,Protector,8,act_claude1,act_gpt4,M,M,1,1,8,8,M,I,"[0, 1]"
33,Protector,9,act_claude1,act_gpt4,M,M,1,1,9,9,M,I,"[1, 0]"
33,Protector,10,act_claude1,act_gpt4,M,M,1,1,10,10,M,I,"[1, 0]"
33,Protector,1,act_claude1,act_claude1,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_claude1,act_claude1,M,M,1,1,2,2,M,I,"[1, 0]"
33,Protector,3,act_claude1,act_claude1,M,M,1,1,3,3,M,I,"[1, 0]"
33,Protector,4,act_claude1,act_claude1,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_claude1,act_claude1,M,M,1,1,5,5,M,I,"[0, 1]"
33,Protector,6,act_claude1,act_claude1,M,M,1,1,6,6,M,I,"[0, 1]"
33,Protector,7,act_claude1,act_claude1,M,M,1,1,7,7,M,I,"[0, 1]"
33,Protector,8,act_claude1,act_claude1,M,M,1,1,8,8,M,I,"[0, 1]"
33,Protector,9,act_claude1,act_claude1,M,M,1,1,9,9,M,I,"[1, 0]"
33,Protector,10,act_claude1,act_claude1,M,M,1,1,10,10,M,I,"[0, 1]"
33,Protector,1,act_claude1,act_gpt35,M,M,1,1,1,1,M,I,"[0, 1]"
33,Protector,2,act_claude1,act_gpt35,M,M,1,1,2,2,M,I,"[1, 0]"
33,Protector,3,act_claude1,act_gpt35,M,M,1,1,3,3,M,I,"[1, 0]"
33,Protector,4,act_claude1,act_gpt35,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_claude1,act_gpt35,M,M,1,1,5,5,M,I,"[0, 1]"
33,Protector,6,act_claude1,act_gpt35,M,M,1,1,6,6,M,I,"[1, 0]"
33,Protector,7,act_claude1,act_gpt35,M,M,1,1,7,7,M,I,"[1, 0]"
33,Protector,8,act_claude1,act_gpt35,M,M,1,1,8,8,M,I,"[0, 1]"
33,Protector,9,act_claude1,act_gpt35,M,M,1,1,9,9,M,I,"[1, 0]"
33,Protector,10,act_claude1,act_gpt35,M,I,3,4,12,13,M,I,"[1, 0]"
33,Protector,1,act_gpt35,act_claude2,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_gpt35,act_claude2,M,I,3,4,4,5,M,I,"[1, 0]"
33,Protector,3,act_gpt35,act_claude2,M,I,3,4,7,9,M,I,"[1, 0]"
33,Protector,4,act_gpt35,act_claude2,M,I,3,4,10,13,M,I,"[0, 1]"
33,Protector,5,act_gpt35,act_claude2,M,I,3,4,13,17,M,I,"[1, 0]"
33,Protector,6,act_gpt35,act_claude2,M,I,3,4,16,21,M,I,"[1, 0]"
33,Protector,7,act_gpt35,act_claude2,I,I,2,3,18,24,M,I,"[0, 1]"
33,Protector,8,act_gpt35,act_claude2,M,I,3,4,21,28,M,I,"[1, 0]"
33,Protector,9,act_gpt35,act_claude2,M,I,3,4,24,32,M,I,"[0, 1]"
33,Protector,10,act_gpt35,act_claude2,I,I,2,3,26,35,M,I,"[0, 1]"
33,Protector,1,act_gpt35,act_gpt4,M,M,1,1,1,1,M,I,"[1, 0]"
33,Protector,2,act_gpt35,act_gpt4,M,M,1,1,2,2,M,I,"[1, 0]"
33,Protector,3,act_gpt35,act_gpt4,M,M,1,1,3,3,M,I,"[1, 0]"
33,Protector,4,act_gpt35,act_gpt4,M,M,1,1,4,4,M,I,"[1, 0]"
33,Protector,5,act_gpt35,act_gpt4,M,M,1,1,5,5,M,I,"[1, 0]"
