game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
90,Asym Assurance,1,act_claude2,act_claude2,F,F,4,4,4,4,F,Z,"[0, 1]"
90,Asym Assurance,2,act_claude2,act_claude2,Z,F,2,1,6,5,F,Z,"[1, 0]"
90,Asym Assurance,3,act_claude2,act_claude2,Z,F,2,1,8,6,F,Z,"[0, 1]"
90,Asym Assurance,4,act_claude2,act_claude2,Z,F,2,1,10,7,F,Z,"[0, 1]"
90,Asym Assurance,5,act_claude2,act_claude2,Z,F,2,1,12,8,F,Z,"[1, 0]"
90,Asym Assurance,6,act_claude2,act_claude2,Z,Z,3,2,15,10,F,Z,"[1, 0]"
90,Asym Assurance,7,act_claude2,act_claude2,Z,F,2,1,17,11,F,Z,"[0, 1]"
90,Asym Assurance,8,act_claude2,act_claude2,Z,F,2,1,19,12,F,Z,"[1, 0]"
90,Asym Assurance,9,act_claude2,act_claude2,Z,F,2,1,21,13,F,Z,"[0, 1]"
90,Asym Assurance,10,act_claude2,act_claude2,Z,F,2,1,23,14,F,Z,"[0, 1]"
90,Asym Assurance,1,act_claude2,act_gpt4,F,F,4,4,4,4,F,Z,"[0, 1]"
90,Asym Assurance,2,act_claude2,act_gpt4,Z,F,2,1,6,5,F,Z,"[0, 1]"
90,Asym Assurance,3,act_claude2,act_gpt4,F,F,4,4,10,9,F,Z,"[1, 0]"
90,Asym Assurance,4,act_claude2,act_gpt4,Z,F,2,1,12,10,F,Z,"[0, 1]"
90,Asym Assurance,5,act_claude2,act_gpt4,Z,F,2,1,14,11,F,Z,"[1, 0]"
90,Asym Assurance,6,act_claude2,act_gpt4,Z,F,2,1,16,12,F,Z,"[1, 0]"
90,Asym Assurance,7,act_claude2,act_gpt4,Z,F,2,1,18,13,F,Z,"[1, 0]"
90,Asym Assurance,8,act_claude2,act_gpt4,Z,F,2,1,20,14,F,Z,"[1, 0]"
90,Asym Assurance,9,act_claude2,act_gpt4,Z,Z,3,2,23,16,F,Z,"[0, 1]"
90,Asym Assurance,10,act_claude2,act_gpt4,Z,F,2,1,25,17,F,Z,"[1, 0]"
90,Asym Assurance,1,act_claude2,act_claude1,F,F,4,4,4,4,F,Z,"[0, 1]"
90,Asym Assurance,2,act_claude2,act_claude1,Z,F,2,1,6,5,F,Z,"[1, 0]"
90,Asym Assurance,3,act_claude2,act_claude1,F,F,4,4,10,9,F,Z,"[1, 0]"
90,Asym Assurance,4,act_claude2,act_claude1,Z,F,2,1,12,10,F,Z,"[1, 0]"
90,Asym Assurance,5,act_claude2,act_claude1,Z,F,2,1,14,11,F,Z,"[1, 0]"
90,Asym Assurance,6,act_claude2,act_claude1,Z,F,2,1,16,12,F,Z,"[1, 0]"
90,Asym Assurance,7,act_claude2,act_claude1,Z,F,2,1,18,13,F,Z,"[1, 0]"
90,Asym Assurance,8,act_claude2,act_claude1,Z,F,2,1,20,14,F,Z,"[1, 0]"
90,Asym Assurance,9,act_claude2,act_claude1,Z,F,2,1,22,15,F,Z,"[0, 1]"
90,Asym Assurance,10,act_claude2,act_claude1,Z,F,2,1,24,16,F,Z,"[1, 0]"
90,Asym Assurance,1,act_claude2,act_gpt35,F,F,4,4,4,4,F,Z,"[0, 1]"
90,Asym Assurance,2,act_claude2,act_gpt35,Z,F,2,1,6,5,F,Z,"[0, 1]"
90,Asym Assurance,3,act_claude2,act_gpt35,Z,F,2,1,8,6,F,Z,"[0, 1]"
90,Asym Assurance,4,act_claude2,act_gpt35,Z,F,2,1,10,7,F,Z,"[1, 0]"
