game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
21,Protector,1,act_claude2,act_claude2,S,S,3,1,3,1,S,I,"[1, 0]"
21,Protector,2,act_claude2,act_claude2,I,I,1,3,4,4,S,I,"[0, 1]"
21,Protector,3,act_claude2,act_claude2,I,I,1,3,5,7,S,I,"[0, 1]"
21,Protector,4,act_claude2,act_claude2,I,I,1,3,6,10,S,I,"[0, 1]"
21,Protector,5,act_claude2,act_claude2,S,I,3,4,9,14,S,I,"[1, 0]"
21,Protector,6,act_claude2,act_claude2,I,I,1,3,10,17,S,I,"[0, 1]"
21,Protector,7,act_claude2,act_claude2,S,I,3,4,13,21,S,I,"[1, 0]"
21,Protector,8,act_claude2,act_claude2,S,I,3,4,16,25,S,I,"[0, 1]"
21,Protector,9,act_claude2,act_claude2,S,I,3,4,19,29,S,I,"[1, 0]"
21,Protector,10,act_claude2,act_claude2,S,I,3,4,22,33,S,I,"[0, 1]"
21,Protector,1,act_claude2,act_gpt4,S,S,3,1,3,1,S,I,"[1, 0]"
21,Protector,2,act_claude2,act_gpt4,I,S,4,2,7,3,S,I,"[1, 0]"
21,Protector,3,act_claude2,act_gpt4,I,I,1,3,8,6,S,I,"[1, 0]"
21,Protector,4,act_claude2,act_gpt4,I,S,4,2,12,8,S,I,"[0, 1]"
21,Protector,5,act_claude2,act_gpt4,I,S,4,2,16,10,S,I,"[0, 1]"
21,Protector,6,act_claude2,act_gpt4,I,I,1,3,17,13,S,I,"[1, 0]"
21,Protector,7,act_claude2,act_gpt4,I,S,4,2,21,15,S,I,"[0, 1]"
21,Protector,8,act_claude2,act_gpt4,I,I,1,3,22,18,S,I,"[1, 0]"
21,Protector,9,act_claude2,act_gpt4,I,S,4,2,26,20,S,I,"[1, 0]"
21,Protector,10,act_claude2,act_gpt4,I,I,1,3,27,23,S,I,"[1, 0]"
21,Protector,1,act_claude2,act_claude1,S,I,3,4,3,4,S,I,"[0, 1]"
21,Protector,2,act_claude2,act_claude1,I,S,4,2,7,6,S,I,"[1, 0]"
21,Protector,3,act_claude2,act_claude1,I,S,4,2,11,8,S,I,"[1, 0]"
21,Protector,4,act_claude2,act_claude1,I,S,4,2,15,10,S,I,"[1, 0]"
21,Protector,5,act_claude2,act_claude1,I,I,1,3,16,13,S,I,"[0, 1]"
21,Protector,6,act_claude2,act_claude1,I,I,1,3,17,16,S,I,"[0, 1]"
21,Protector,7,act_claude2,act_claude1,I,S,4,2,21,18,S,I,"[1, 0]"
21,Protector,8,act_claude2,act_claude1,I,I,1,3,22,21,S,I,"[0, 1]"
21,Protector,9,act_claude2,act_claude1,I,I,1,3,23,24,S,I,"[1, 0]"
21,Protector,10,act_claude2,act_claude1,I,I,1,3,24,27,S,I,"[1, 0]"
21,Protector,1,act_claude2,act_gpt35,S,S,3,1,3,1,S,I,"[1, 0]"
21,Protector,2,act_claude2,act_gpt35,I,I,1,3,4,4,S,I,"[1, 0]"
21,Protector,3,act_claude2,act_gpt35,I,I,1,3,5,7,S,I,"[0, 1]"
21,Protector,4,act_claude2,act_gpt35,I,I,1,3,6,10,S,I,"[0, 1]"
21,Protector,5,act_claude2,act_gpt35,I,I,1,3,7,13,S,I,"[0, 1]"
21,Protector,6,act_claude2,act_gpt35,S,I,3,4,10,17,S,I,"[0, 1]"
21,Protector,7,act_claude2,act_gpt35,S,I,3,4,13,21,S,I,"[1, 0]"
21,Protector,8,act_claude2,act_gpt35,S,I,3,4,16,25,S,I,"[0, 1]"
21,Protector,9,act_claude2,act_gpt35,S,I,3,4,19,29,S,I,"[1, 0]"
21,Protector,10,act_claude2,act_gpt35,S,I,3,4,22,33,S,I,"[0, 1]"
21,Protector,1,act_gpt4,act_claude2,S,S,3,1,3,1,S,I,"[1, 0]"
21,Protector,2,act_gpt4,act_claude2,S,I,3,4,6,5,S,I,"[1, 0]"
21,Protector,3,act_gpt4,act_claude2,S,I,3,4,9,9,S,I,"[0, 1]"
21,Protector,4,act_gpt4,act_claude2,I,I,1,3,10,12,S,I,"[1, 0]"
21,Protector,5,act_gpt4,act_claude2,S,I,3,4,13,16,S,I,"[1, 0]"
21,Protector,6,act_gpt4,act_claude2,S,I,3,4,16,20,S,I,"[0, 1]"
21,Protector,7,act_gpt4,act_claude2,S,I,3,4,19,24,S,I,"[0, 1]"
21,Protector,8,act_gpt4,act_claude2,I,I,1,3,20,27,S,I,"[1, 0]"
21,Protector,9,act_gpt4,act_claude2,S,I,3,4,23,31,S,I,"[0, 1]"
21,Protector,10,act_gpt4,act_claude2,S,I,3,4,26,35,S,I,"[0, 1]"
21,Protector,1,act_gpt4,act_gpt4,S,S,3,1,3,1,S,I,"[0, 1]"
21,Protector,2,act_gpt4,act_gpt4,S,S,3,1,6,2,S,I,"[1, 0]"
21,Protector,3,act_gpt4,act_gpt4,S,I,3,4,9,6,S,I,"[0, 1]"
