game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
42,Big Bully,1,act_claude2,act_claude2,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude2,act_claude2,Z,Z,3,2,7,3,Q,Z,"[0, 1]"
42,Big Bully,3,act_claude2,act_claude2,Z,Q,4,1,11,4,Q,Z,"[0, 1]"
42,Big Bully,4,act_claude2,act_claude2,Z,Q,4,1,15,5,Q,Z,"[1, 0]"
42,Big Bully,5,act_claude2,act_claude2,Z,Q,4,1,19,6,Q,Z,"[1, 0]"
42,Big Bully,6,act_claude2,act_claude2,Z,Z,3,2,22,8,Q,Z,"[0, 1]"
42,Big Bully,7,act_claude2,act_claude2,Z,Q,4,1,26,9,Q,Z,"[0, 1]"
42,Big Bully,8,act_claude2,act_claude2,Z,Q,4,1,30,10,Q,Z,"[1, 0]"
42,Big Bully,9,act_claude2,act_claude2,Z,Z,3,2,33,12,Q,Z,"[0, 1]"
42,Big Bully,10,act_claude2,act_claude2,Z,Q,4,1,37,13,Q,Z,"[1, 0]"
42,Big Bully,1,act_claude2,act_gpt4,Z,Q,4,1,4,1,Q,Z,"[1, 0]"
42,Big Bully,2,act_claude2,act_gpt4,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_claude2,act_gpt4,Z,Q,4,1,12,3,Q,Z,"[1, 0]"
42,Big Bully,4,act_claude2,act_gpt4,Z,Q,4,1,16,4,Q,Z,"[0, 1]"
42,Big Bully,5,act_claude2,act_gpt4,Z,Z,3,2,19,6,Q,Z,"[0, 1]"
42,Big Bully,6,act_claude2,act_gpt4,Z,Q,4,1,23,7,Q,Z,"[1, 0]"
42,Big Bully,7,act_claude2,act_gpt4,Z,Z,3,2,26,9,Q,Z,"[1, 0]"
42,Big Bully,8,act_claude2,act_gpt4,Z,Q,4,1,30,10,Q,Z,"[1, 0]"
42,Big Bully,9,act_claude2,act_gpt4,Z,Q,4,1,34,11,Q,Z,"[0, 1]"
42,Big Bully,10,act_claude2,act_gpt4,Z,Z,3,2,37,13,Q,Z,"[0, 1]"
42,Big Bully,1,act_claude2,act_claude1,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude2,act_claude1,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_claude2,act_claude1,Z,Q,4,1,12,3,Q,Z,"[0, 1]"
42,Big Bully,4,act_claude2,act_claude1,Z,Q,4,1,16,4,Q,Z,"[1, 0]"
42,Big Bully,5,act_claude2,act_claude1,Z,Z,3,2,19,6,Q,Z,"[0, 1]"
42,Big Bully,6,act_claude2,act_claude1,Z,Q,4,1,23,7,Q,Z,"[1, 0]"
42,Big Bully,7,act_claude2,act_claude1,Z,Z,3,2,26,9,Q,Z,"[0, 1]"
42,Big Bully,8,act_claude2,act_claude1,Z,Q,4,1,30,10,Q,Z,"[1, 0]"
42,Big Bully,9,act_claude2,act_claude1,Z,Z,3,2,33,12,Q,Z,"[0, 1]"
42,Big Bully,10,act_claude2,act_claude1,Z,Z,3,2,36,14,Q,Z,"[0, 1]"
42,Big Bully,1,act_claude2,act_gpt35,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude2,act_gpt35,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_claude2,act_gpt35,Z,Q,4,1,12,3,Q,Z,"[1, 0]"
42,Big Bully,4,act_claude2,act_gpt35,Z,Q,4,1,16,4,Q,Z,"[1, 0]"
42,Big Bully,5,act_claude2,act_gpt35,Z,Q,4,1,20,5,Q,Z,"[0, 1]"
42,Big Bully,6,act_claude2,act_gpt35,Z,Q,4,1,24,6,Q,Z,"[1, 0]"
42,Big Bully,7,act_claude2,act_gpt35,Z,Q,4,1,28,7,Q,Z,"[0, 1]"
42,Big Bully,8,act_claude2,act_gpt35,Z,Q,4,1,32,8,Q,Z,"[0, 1]"
42,Big Bully,9,act_claude2,act_gpt35,Z,Q,4,1,36,9,Q,Z,"[0, 1]"
42,Big Bully,10,act_claude2,act_gpt35,Q,Q,1,4,37,13,Q,Z,"[1, 0]"
42,Big Bully,1,act_gpt4,act_claude2,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_gpt4,act_claude2,Z,Z,3,2,7,3,Q,Z,"[0, 1]"
42,Big Bully,3,act_gpt4,act_claude2,Q,Q,1,4,8,7,Q,Z,"[1, 0]"
42,Big Bully,4,act_gpt4,act_claude2,Z,Q,4,1,12,8,Q,Z,"[0, 1]"
42,Big Bully,5,act_gpt4,act_claude2,Z,Q,4,1,16,9,Q,Z,"[1, 0]"
42,Big Bully,6,act_gpt4,act_claude2,Z,Q,4,1,20,10,Q,Z,"[1, 0]"
42,Big Bully,7,act_gpt4,act_claude2,Z,Q,4,1,24,11,Q,Z,"[1, 0]"
42,Big Bully,8,act_gpt4,act_claude2,Z,Z,3,2,27,13,Q,Z,"[0, 1]"
42,Big Bully,9,act_gpt4,act_claude2,Z,Q,4,1,31,14,Q,Z,"[1, 0]"
42,Big Bully,10,act_gpt4,act_claude2,Z,Q,4,1,35,15,Q,Z,"[1, 0]"
42,Big Bully,1,act_gpt4,act_gpt4,Z,Q,4,1,4,1,Q,Z,"[1, 0]"
42,Big Bully,2,act_gpt4,act_gpt4,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_gpt4,act_gpt4,Z,Q,4,1,12,3,Q,Z,"[0, 1]"
42,Big Bully,4,act_gpt4,act_gpt4,Z,Z,3,2,15,5,Q,Z,"[1, 0]"
42,Big Bully,5,act_gpt4,act_gpt4,Z,Q,4,1,19,6,Q,Z,"[0, 1]"
42,Big Bully,6,act_gpt4,act_gpt4,Z,Z,3,2,22,8,Q,Z,"[0, 1]"
42,Big Bully,7,act_gpt4,act_gpt4,Z,Q,4,1,26,9,Q,Z,"[0, 1]"
42,Big Bully,8,act_gpt4,act_gpt4,Z,Z,3,2,29,11,Q,Z,"[0, 1]"
42,Big Bully,9,act_gpt4,act_gpt4,Z,Q,4,1,33,12,Q,Z,"[0, 1]"
42,Big Bully,10,act_gpt4,act_gpt4,Z,Z,3,2,36,14,Q,Z,"[1, 0]"
42,Big Bully,1,act_gpt4,act_claude1,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_gpt4,act_claude1,Z,Q,4,1,8,2,Q,Z,"[1, 0]"
42,Big Bully,3,act_gpt4,act_claude1,Z,Q,4,1,12,3,Q,Z,"[1, 0]"
42,Big Bully,4,act_gpt4,act_claude1,Z,Q,4,1,16,4,Q,Z,"[1, 0]"
42,Big Bully,5,act_gpt4,act_claude1,Z,Q,4,1,20,5,Q,Z,"[1, 0]"
42,Big Bully,6,act_gpt4,act_claude1,Z,Z,3,2,23,7,Q,Z,"[0, 1]"
42,Big Bully,7,act_gpt4,act_claude1,Z,Z,3,2,26,9,Q,Z,"[0, 1]"
42,Big Bully,8,act_gpt4,act_claude1,Z,Q,4,1,30,10,Q,Z,"[1, 0]"
42,Big Bully,9,act_gpt4,act_claude1,Z,Z,3,2,33,12,Q,Z,"[0, 1]"
42,Big Bully,10,act_gpt4,act_claude1,Z,Z,3,2,36,14,Q,Z,"[0, 1]"
42,Big Bully,1,act_gpt4,act_gpt35,Z,Q,4,1,4,1,Q,Z,"[1, 0]"
42,Big Bully,2,act_gpt4,act_gpt35,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_gpt4,act_gpt35,Z,Q,4,1,12,3,Q,Z,"[0, 1]"
42,Big Bully,4,act_gpt4,act_gpt35,Z,Q,4,1,16,4,Q,Z,"[1, 0]"
42,Big Bully,5,act_gpt4,act_gpt35,Z,Q,4,1,20,5,Q,Z,"[0, 1]"
42,Big Bully,6,act_gpt4,act_gpt35,Z,Q,4,1,24,6,Q,Z,"[1, 0]"
42,Big Bully,7,act_gpt4,act_gpt35,Z,Q,4,1,28,7,Q,Z,"[1, 0]"
42,Big Bully,8,act_gpt4,act_gpt35,Z,Q,4,1,32,8,Q,Z,"[0, 1]"
42,Big Bully,9,act_gpt4,act_gpt35,Z,Q,4,1,36,9,Q,Z,"[0, 1]"
42,Big Bully,10,act_gpt4,act_gpt35,Z,Q,4,1,40,10,Q,Z,"[1, 0]"
42,Big Bully,1,act_claude1,act_claude2,Q,Q,1,4,1,4,Q,Z,"[1, 0]"
42,Big Bully,2,act_claude1,act_claude2,Z,Q,4,1,5,5,Q,Z,"[1, 0]"
42,Big Bully,3,act_claude1,act_claude2,Z,Q,4,1,9,6,Q,Z,"[1, 0]"
42,Big Bully,4,act_claude1,act_claude2,Q,Z,2,3,11,9,Q,Z,"[1, 0]"
42,Big Bully,5,act_claude1,act_claude2,Z,Z,3,2,14,11,Q,Z,"[0, 1]"
42,Big Bully,6,act_claude1,act_claude2,Z,Z,3,2,17,13,Q,Z,"[1, 0]"
42,Big Bully,7,act_claude1,act_claude2,Z,Z,3,2,20,15,Q,Z,"[1, 0]"
42,Big Bully,8,act_claude1,act_claude2,Z,Q,4,1,24,16,Q,Z,"[1, 0]"
42,Big Bully,9,act_claude1,act_claude2,Z,Q,4,1,28,17,Q,Z,"[1, 0]"
42,Big Bully,10,act_claude1,act_claude2,Z,Z,3,2,31,19,Q,Z,"[0, 1]"
42,Big Bully,1,act_claude1,act_gpt4,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude1,act_gpt4,Z,Q,4,1,8,2,Q,Z,"[0, 1]"
42,Big Bully,3,act_claude1,act_gpt4,Z,Q,4,1,12,3,Q,Z,"[1, 0]"
42,Big Bully,4,act_claude1,act_gpt4,Z,Q,4,1,16,4,Q,Z,"[0, 1]"
42,Big Bully,5,act_claude1,act_gpt4,Z,Z,3,2,19,6,Q,Z,"[1, 0]"
42,Big Bully,6,act_claude1,act_gpt4,Z,Q,4,1,23,7,Q,Z,"[1, 0]"
42,Big Bully,7,act_claude1,act_gpt4,Z,Z,3,2,26,9,Q,Z,"[0, 1]"
42,Big Bully,8,act_claude1,act_gpt4,Z,Q,4,1,30,10,Q,Z,"[0, 1]"
42,Big Bully,9,act_claude1,act_gpt4,Z,Q,4,1,34,11,Q,Z,"[1, 0]"
42,Big Bully,10,act_claude1,act_gpt4,Z,Z,3,2,37,13,Q,Z,"[1, 0]"
42,Big Bully,1,act_claude1,act_claude1,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude1,act_claude1,Z,Q,4,1,8,2,Q,Z,"[1, 0]"
42,Big Bully,3,act_claude1,act_claude1,Z,Q,4,1,12,3,Q,Z,"[1, 0]"
42,Big Bully,4,act_claude1,act_claude1,Z,Q,4,1,16,4,Q,Z,"[0, 1]"
42,Big Bully,5,act_claude1,act_claude1,Z,Q,4,1,20,5,Q,Z,"[1, 0]"
42,Big Bully,6,act_claude1,act_claude1,Z,Z,3,2,23,7,Q,Z,"[0, 1]"
42,Big Bully,7,act_claude1,act_claude1,Z,Q,4,1,27,8,Q,Z,"[1, 0]"
42,Big Bully,8,act_claude1,act_claude1,Z,Q,4,1,31,9,Q,Z,"[1, 0]"
42,Big Bully,9,act_claude1,act_claude1,Z,Z,3,2,34,11,Q,Z,"[0, 1]"
42,Big Bully,10,act_claude1,act_claude1,Z,Z,3,2,37,13,Q,Z,"[0, 1]"
42,Big Bully,1,act_claude1,act_gpt35,Z,Q,4,1,4,1,Q,Z,"[0, 1]"
42,Big Bully,2,act_claude1,act_gpt35,Z,Q,4,1,8,2,Q,Z,"[1, 0]"
