game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
113,Privilaged,1,act_claude2,act_claude2,Z,Z,4,4,4,4,Z,C,"[1, 0]"
113,Privilaged,2,act_claude2,act_claude2,Z,Z,4,4,8,8,Z,C,"[1, 0]"
113,Privilaged,3,act_claude2,act_claude2,Z,C,3,2,11,10,Z,C,"[0, 1]"
113,Privilaged,4,act_claude2,act_claude2,Z,Z,4,4,15,14,Z,C,"[1, 0]"
113,Privilaged,5,act_claude2,act_claude2,Z,Z,4,4,19,18,Z,C,"[0, 1]"
113,Privilaged,6,act_claude2,act_claude2,Z,Z,4,4,23,22,Z,C,"[0, 1]"
113,Privilaged,7,act_claude2,act_claude2,Z,Z,4,4,27,26,Z,C,"[1, 0]"
113,Privilaged,8,act_claude2,act_claude2,Z,Z,4,4,31,30,Z,C,"[1, 0]"
113,Privilaged,9,act_claude2,act_claude2,Z,Z,4,4,35,34,Z,C,"[0, 1]"
113,Privilaged,10,act_claude2,act_claude2,Z,Z,4,4,39,38,Z,C,"[1, 0]"
113,Privilaged,1,act_claude2,act_gpt4,Z,Z,4,4,4,4,Z,C,"[1, 0]"
113,Privilaged,2,act_claude2,act_gpt4,Z,Z,4,4,8,8,Z,C,"[1, 0]"
113,Privilaged,3,act_claude2,act_gpt4,Z,Z,4,4,12,12,Z,C,"[1, 0]"
113,Privilaged,4,act_claude2,act_gpt4,Z,Z,4,4,16,16,Z,C,"[1, 0]"
113,Privilaged,5,act_claude2,act_gpt4,Z,Z,4,4,20,20,Z,C,"[1, 0]"
113,Privilaged,6,act_claude2,act_gpt4,Z,Z,4,4,24,24,Z,C,"[0, 1]"
113,Privilaged,7,act_claude2,act_gpt4,Z,Z,4,4,28,28,Z,C,"[0, 1]"
113,Privilaged,8,act_claude2,act_gpt4,Z,Z,4,4,32,32,Z,C,"[1, 0]"
113,Privilaged,9,act_claude2,act_gpt4,Z,Z,4,4,36,36,Z,C,"[0, 1]"
113,Privilaged,10,act_claude2,act_gpt4,Z,Z,4,4,40,40,Z,C,"[1, 0]"
113,Privilaged,1,act_claude2,act_claude1,Z,Z,4,4,4,4,Z,C,"[1, 0]"
113,Privilaged,2,act_claude2,act_claude1,Z,C,3,2,7,6,Z,C,"[1, 0]"
113,Privilaged,3,act_claude2,act_claude1,Z,C,3,2,10,8,Z,C,"[1, 0]"
113,Privilaged,4,act_claude2,act_claude1,Z,C,3,2,13,10,Z,C,"[1, 0]"
113,Privilaged,5,act_claude2,act_claude1,Z,C,3,2,16,12,Z,C,"[0, 1]"
113,Privilaged,6,act_claude2,act_claude1,Z,C,3,2,19,14,Z,C,"[0, 1]"
113,Privilaged,7,act_claude2,act_claude1,Z,C,3,2,22,16,Z,C,"[0, 1]"
113,Privilaged,8,act_claude2,act_claude1,Z,C,3,2,25,18,Z,C,"[0, 1]"
113,Privilaged,9,act_claude2,act_claude1,Z,C,3,2,28,20,Z,C,"[0, 1]"
113,Privilaged,10,act_claude2,act_claude1,Z,C,3,2,31,22,Z,C,"[0, 1]"
113,Privilaged,1,act_claude2,act_gpt35,Z,Z,4,4,4,4,Z,C,"[0, 1]"
113,Privilaged,2,act_claude2,act_gpt35,Z,Z,4,4,8,8,Z,C,"[1, 0]"
113,Privilaged,3,act_claude2,act_gpt35,Z,Z,4,4,12,12,Z,C,"[0, 1]"
113,Privilaged,4,act_claude2,act_gpt35,Z,Z,4,4,16,16,Z,C,"[0, 1]"
113,Privilaged,5,act_claude2,act_gpt35,Z,Z,4,4,20,20,Z,C,"[1, 0]"
113,Privilaged,6,act_claude2,act_gpt35,Z,Z,4,4,24,24,Z,C,"[1, 0]"
113,Privilaged,7,act_claude2,act_gpt35,Z,Z,4,4,28,28,Z,C,"[1, 0]"
