game_number,game_name,round,player1,player2,answer1,answer2,points1,points2,total1,total2,choice_option1,choice_option2,option_order
95,Tragic Cycle,1,act_claude2,act_claude2,K,K,4,2,4,2,K,X,"[0, 1]"
95,Tragic Cycle,2,act_claude2,act_claude2,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_claude2,act_claude2,K,K,4,2,9,8,K,X,"[1, 0]"
95,Tragic Cycle,4,act_claude2,act_claude2,K,X,1,4,10,12,K,X,"[1, 0]"
95,Tragic Cycle,5,act_claude2,act_claude2,K,X,1,4,11,16,K,X,"[0, 1]"
95,Tragic Cycle,6,act_claude2,act_claude2,X,X,3,3,14,19,K,X,"[1, 0]"
95,Tragic Cycle,7,act_claude2,act_claude2,K,X,1,4,15,23,K,X,"[1, 0]"
95,Tragic Cycle,8,act_claude2,act_claude2,K,X,1,4,16,27,K,X,"[1, 0]"
95,Tragic Cycle,9,act_claude2,act_claude2,X,X,3,3,19,30,K,X,"[0, 1]"
95,Tragic Cycle,10,act_claude2,act_claude2,K,X,1,4,20,34,K,X,"[1, 0]"
95,Tragic Cycle,1,act_claude2,act_gpt4,K,K,4,2,4,2,K,X,"[1, 0]"
95,Tragic Cycle,2,act_claude2,act_gpt4,K,X,1,4,5,6,K,X,"[1, 0]"
95,Tragic Cycle,3,act_claude2,act_gpt4,X,X,3,3,8,9,K,X,"[0, 1]"
95,Tragic Cycle,4,act_claude2,act_gpt4,K,K,4,2,12,11,K,X,"[0, 1]"
95,Tragic Cycle,5,act_claude2,act_gpt4,K,X,1,4,13,15,K,X,"[0, 1]"
95,Tragic Cycle,6,act_claude2,act_gpt4,K,X,1,4,14,19,K,X,"[0, 1]"
95,Tragic Cycle,7,act_claude2,act_gpt4,K,X,1,4,15,23,K,X,"[0, 1]"
95,Tragic Cycle,8,act_claude2,act_gpt4,K,X,1,4,16,27,K,X,"[1, 0]"
95,Tragic Cycle,9,act_claude2,act_gpt4,K,X,1,4,17,31,K,X,"[1, 0]"
95,Tragic Cycle,10,act_claude2,act_gpt4,K,X,1,4,18,35,K,X,"[1, 0]"
95,Tragic Cycle,1,act_claude2,act_claude1,K,K,4,2,4,2,K,X,"[1, 0]"
95,Tragic Cycle,2,act_claude2,act_claude1,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_claude2,act_claude1,X,X,3,3,8,9,K,X,"[0, 1]"
95,Tragic Cycle,4,act_claude2,act_claude1,K,K,4,2,12,11,K,X,"[0, 1]"
95,Tragic Cycle,5,act_claude2,act_claude1,K,K,4,2,16,13,K,X,"[1, 0]"
95,Tragic Cycle,6,act_claude2,act_claude1,K,K,4,2,20,15,K,X,"[1, 0]"
95,Tragic Cycle,7,act_claude2,act_claude1,K,K,4,2,24,17,K,X,"[0, 1]"
95,Tragic Cycle,8,act_claude2,act_claude1,K,K,4,2,28,19,K,X,"[1, 0]"
95,Tragic Cycle,9,act_claude2,act_claude1,K,K,4,2,32,21,K,X,"[0, 1]"
95,Tragic Cycle,10,act_claude2,act_claude1,K,K,4,2,36,23,K,X,"[0, 1]"
95,Tragic Cycle,1,act_claude2,act_gpt35,K,K,4,2,4,2,K,X,"[0, 1]"
95,Tragic Cycle,2,act_claude2,act_gpt35,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_claude2,act_gpt35,X,X,3,3,8,9,K,X,"[0, 1]"
95,Tragic Cycle,4,act_claude2,act_gpt35,K,K,4,2,12,11,K,X,"[1, 0]"
95,Tragic Cycle,5,act_claude2,act_gpt35,K,K,4,2,16,13,K,X,"[0, 1]"
95,Tragic Cycle,6,act_claude2,act_gpt35,K,K,4,2,20,15,K,X,"[1, 0]"
95,Tragic Cycle,7,act_claude2,act_gpt35,K,K,4,2,24,17,K,X,"[0, 1]"
95,Tragic Cycle,8,act_claude2,act_gpt35,K,K,4,2,28,19,K,X,"[0, 1]"
95,Tragic Cycle,9,act_claude2,act_gpt35,K,K,4,2,32,21,K,X,"[0, 1]"
95,Tragic Cycle,10,act_claude2,act_gpt35,K,K,4,2,36,23,K,X,"[1, 0]"
95,Tragic Cycle,1,act_gpt4,act_claude2,K,K,4,2,4,2,K,X,"[0, 1]"
95,Tragic Cycle,2,act_gpt4,act_claude2,K,X,1,4,5,6,K,X,"[1, 0]"
95,Tragic Cycle,3,act_gpt4,act_claude2,K,X,1,4,6,10,K,X,"[0, 1]"
95,Tragic Cycle,4,act_gpt4,act_claude2,X,X,3,3,9,13,K,X,"[1, 0]"
95,Tragic Cycle,5,act_gpt4,act_claude2,K,X,1,4,10,17,K,X,"[1, 0]"
95,Tragic Cycle,6,act_gpt4,act_claude2,X,X,3,3,13,20,K,X,"[0, 1]"
95,Tragic Cycle,7,act_gpt4,act_claude2,X,X,3,3,16,23,K,X,"[1, 0]"
95,Tragic Cycle,8,act_gpt4,act_claude2,X,X,3,3,19,26,K,X,"[1, 0]"
95,Tragic Cycle,9,act_gpt4,act_claude2,K,X,1,4,20,30,K,X,"[0, 1]"
95,Tragic Cycle,10,act_gpt4,act_claude2,X,X,3,3,23,33,K,X,"[0, 1]"
95,Tragic Cycle,1,act_gpt4,act_gpt4,K,K,4,2,4,2,K,X,"[0, 1]"
95,Tragic Cycle,2,act_gpt4,act_gpt4,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_gpt4,act_gpt4,K,K,4,2,9,8,K,X,"[1, 0]"
95,Tragic Cycle,4,act_gpt4,act_gpt4,K,X,1,4,10,12,K,X,"[0, 1]"
95,Tragic Cycle,5,act_gpt4,act_gpt4,K,K,4,2,14,14,K,X,"[0, 1]"
95,Tragic Cycle,6,act_gpt4,act_gpt4,K,X,1,4,15,18,K,X,"[1, 0]"
95,Tragic Cycle,7,act_gpt4,act_gpt4,K,K,4,2,19,20,K,X,"[1, 0]"
95,Tragic Cycle,8,act_gpt4,act_gpt4,K,X,1,4,20,24,K,X,"[0, 1]"
95,Tragic Cycle,9,act_gpt4,act_gpt4,K,K,4,2,24,26,K,X,"[1, 0]"
95,Tragic Cycle,10,act_gpt4,act_gpt4,K,X,1,4,25,30,K,X,"[0, 1]"
95,Tragic Cycle,1,act_gpt4,act_claude1,K,K,4,2,4,2,K,X,"[1, 0]"
95,Tragic Cycle,2,act_gpt4,act_claude1,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_gpt4,act_claude1,K,K,4,2,9,8,K,X,"[1, 0]"
95,Tragic Cycle,4,act_gpt4,act_claude1,K,K,4,2,13,10,K,X,"[1, 0]"
95,Tragic Cycle,5,act_gpt4,act_claude1,K,K,4,2,17,12,K,X,"[1, 0]"
95,Tragic Cycle,6,act_gpt4,act_claude1,K,X,1,4,18,16,K,X,"[0, 1]"
95,Tragic Cycle,7,act_gpt4,act_claude1,K,K,4,2,22,18,K,X,"[0, 1]"
95,Tragic Cycle,8,act_gpt4,act_claude1,K,K,4,2,26,20,K,X,"[1, 0]"
95,Tragic Cycle,9,act_gpt4,act_claude1,K,X,1,4,27,24,K,X,"[1, 0]"
95,Tragic Cycle,10,act_gpt4,act_claude1,K,X,1,4,28,28,K,X,"[0, 1]"
95,Tragic Cycle,1,act_gpt4,act_gpt35,K,K,4,2,4,2,K,X,"[0, 1]"
95,Tragic Cycle,2,act_gpt4,act_gpt35,K,X,1,4,5,6,K,X,"[0, 1]"
95,Tragic Cycle,3,act_gpt4,act_gpt35,K,X,1,4,6,10,K,X,"[1, 0]"
95,Tragic Cycle,4,act_gpt4,act_gpt35,X,X,3,3,9,13,K,X,"[1, 0]"
95,Tragic Cycle,5,act_gpt4,act_gpt35,K,X,1,4,10,17,K,X,"[1, 0]"
95,Tragic Cycle,6,act_gpt4,act_gpt35,X,X,3,3,13,20,K,X,"[1, 0]"
95,Tragic Cycle,7,act_gpt4,act_gpt35,X,X,3,3,16,23,K,X,"[1, 0]"
95,Tragic Cycle,8,act_gpt4,act_gpt35,X,X,3,3,19,26,K,X,"[0, 1]"
95,Tragic Cycle,9,act_gpt4,act_gpt35,X,X,3,3,22,29,K,X,"[0, 1]"
95,Tragic Cycle,10,act_gpt4,act_gpt35,X,X,3,3,25,32,K,X,"[0, 1]"
95,Tragic Cycle,1,act_claude1,act_claude2,K,K,4,2,4,2,K,X,"[1, 0]"
95,Tragic Cycle,2,act_claude1,act_claude2,K,X,1,4,5,6,K,X,"[1, 0]"
95,Tragic Cycle,3,act_claude1,act_claude2,K,K,4,2,9,8,K,X,"[1, 0]"
95,Tragic Cycle,4,act_claude1,act_claude2,K,X,1,4,10,12,K,X,"[0, 1]"
95,Tragic Cycle,5,act_claude1,act_claude2,K,X,1,4,11,16,K,X,"[1, 0]"
95,Tragic Cycle,6,act_claude1,act_claude2,K,X,1,4,12,20,K,X,"[0, 1]"
95,Tragic Cycle,7,act_claude1,act_claude2,K,X,1,4,13,24,K,X,"[0, 1]"
95,Tragic Cycle,8,act_claude1,act_claude2,K,X,1,4,14,28,K,X,"[0, 1]"
